"avatarThumbnail","cid","createTime","createTimeISO","detailedMentions/0/nickName","detailedMentions/0/profileUrl","detailedMentions/0/secUid","detailedMentions/0/userId","diggCount","input","likedByAuthor","mentions/0","pinnedByAuthor","repliesToId","replyCommentTotal","submittedVideoUrl","text","uid","uniqueId","videoWebUrl"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/826d6c34909545fcfc193ea7fd78fe76~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9d39c65f&x-expires=1762754400&x-signature=3nhBsYrX%2FDyhhu1Z%2F5JtkG96aLY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7394833587541230343","1721743870","2024-07-23T14:11:10.000Z",,,,,"15","https://www.tiktok.com/@showbiznuplum/video/7394729290308390145?q=huy%20ma&t=1762337639196","false",,"false",,"7","https://www.tiktok.com/@showbiznuplum/video/7394729290308390145?q=huy%20ma&t=1762337639196","K hỉu sao bị","6945050268946039810","honggngocccc","https://www.tiktok.com/@showbiznuplum/video/7394729290308390145"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/1b3e121d0fb43cda162d973b022ccddf~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a092e532&x-expires=1762754400&x-signature=1yWljnFNEs4ZypswXHYMgQibnOQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7394822146935145233","1721741215","2024-07-23T13:26:55.000Z",,,,,"24","https://www.tiktok.com/@showbiznuplum/video/7394729290308390145?q=huy%20ma&t=1762337639196","false",,"false",,"0","https://www.tiktok.com/@showbiznuplum/video/7394729290308390145?q=huy%20ma&t=1762337639196","nhỏ tui coi tiệm bánh hoàng tử bé hoài lỗi in ak","7228607656524694533","vohacoi","https://www.tiktok.com/@showbiznuplum/video/7394729290308390145"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/80b4f107afab3b192fcc5969ec5e574b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1e5466a6&x-expires=1762754400&x-signature=J3tlygQwliXZAE1xs2sGnYSus8w%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7394841655809360658","1721745750","2024-07-23T14:42:30.000Z",,,,,"1","https://www.tiktok.com/@showbiznuplum/video/7394729290308390145?q=huy%20ma&t=1762337639196","false",,"false",,"2","https://www.tiktok.com/@showbiznuplum/video/7394729290308390145?q=huy%20ma&t=1762337639196","ko sao e, giờ UT mới là bệnh sợ nhất","6549727367781974018","abc....66888","https://www.tiktok.com/@showbiznuplum/video/7394729290308390145"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7330727927069278209~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=84aacd2c&x-expires=1762754400&x-signature=dWfULM1AqsnQE10vVI7lsLCTWGM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7395036008523907847","1721791006","2024-07-24T03:16:46.000Z",,,,,"3","https://www.tiktok.com/@showbiznuplum/video/7394729290308390145?q=huy%20ma&t=1762337639196","false",,"false",,"2","https://www.tiktok.com/@showbiznuplum/video/7394729290308390145?q=huy%20ma&t=1762337639196","chủ yếu vì sao lại bị đó.","6810745848130290690","duonggia55","https://www.tiktok.com/@showbiznuplum/video/7394729290308390145"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/29a77edbac1f6ca3cba3743f501feca2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e9000231&x-expires=1762754400&x-signature=7M0uFg6VrzFfttTIgFk5TFll1Ls%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7535888254911005447","1754585718","2025-08-07T16:55:18.000Z",,,,,"0","https://www.tiktok.com/@showbiznuplum/video/7394729290308390145?q=huy%20ma&t=1762337639196","false",,"false",,"0","https://www.tiktok.com/@showbiznuplum/video/7394729290308390145?q=huy%20ma&t=1762337639196","mà h lướt thấy ko nhận ra r lm j âu ko😅","6780664594438620162","nhucuaane","https://www.tiktok.com/@showbiznuplum/video/7394729290308390145"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/71f8d1742126caed3e6a12a6913b10fd~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c60cb350&x-expires=1762754400&x-signature=yXIa5bZxcGp1aPVfTsBoR8kirS8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7394853303940645639","1721748460","2024-07-23T15:27:40.000Z",,,,,"1","https://www.tiktok.com/@showbiznuplum/video/7394729290308390145?q=huy%20ma&t=1762337639196","false",,"false",,"1","https://www.tiktok.com/@showbiznuplum/video/7394729290308390145?q=huy%20ma&t=1762337639196","bênh j vậy","7375735835235058705","linhnhi.039","https://www.tiktok.com/@showbiznuplum/video/7394729290308390145"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/4f9ce9cef0a39f1ad2af7adfd7825ddf~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=68c25728&x-expires=1762754400&x-signature=jmox1HXK5woqz6317aJpWRIFQ1A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7463324156647768840","1737690598","2025-01-24T03:49:58.000Z",,,,,"0","https://www.tiktok.com/@showbiznuplum/video/7394729290308390145?q=huy%20ma&t=1762337639196","false",,"false",,"0","https://www.tiktok.com/@showbiznuplum/video/7394729290308390145?q=huy%20ma&t=1762337639196","😂","7146431414945416219","colentoioi1232","https://www.tiktok.com/@showbiznuplum/video/7394729290308390145"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7391403586926280705~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c702415c&x-expires=1762754400&x-signature=2QZEzxJI6HKwqRPR5uXJERxuBZs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7394874686885217041","1721753459","2024-07-23T16:50:59.000Z",,,,,"1","https://www.tiktok.com/@showbiznuplum/video/7394729290308390145?q=huy%20ma&t=1762337639196","false",,"false",,"0","https://www.tiktok.com/@showbiznuplum/video/7394729290308390145?q=huy%20ma&t=1762337639196","cô lên e","7391403268410573841","thlun41","https://www.tiktok.com/@showbiznuplum/video/7394729290308390145"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/502d7ae78ef3f542e35fcf6572973748~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c5deebad&x-expires=1762754400&x-signature=9wL3MGy7dCjJXRBoRgPK%2FBILKj0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7394834186551591696","1721753181","2024-07-23T16:46:21.000Z",,,,,"3","https://www.tiktok.com/@showbiznuplum/video/7394729290308390145?q=huy%20ma&t=1762337639196","false",,"false",,"0","https://www.tiktok.com/@showbiznuplum/video/7394729290308390145?q=huy%20ma&t=1762337639196","ăn chơi sao không nói","7309090437918540805","hieunguyen7990","https://www.tiktok.com/@showbiznuplum/video/7394729290308390145"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/684f06fa777a8728fdc7b35b65a8a43a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c7c41d38&x-expires=1762754400&x-signature=GHxZlICczXHTkImRTwRqdv1O%2FJo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7477489041043915538","1740988604","2025-03-03T07:56:44.000Z",,,,,"0","https://www.tiktok.com/@showbiznuplum/video/7394729290308390145?q=huy%20ma&t=1762337639196","false",,"false",,"0","https://www.tiktok.com/@showbiznuplum/video/7394729290308390145?q=huy%20ma&t=1762337639196","😂","7464416911204434961","cees_12.34.5","https://www.tiktok.com/@showbiznuplum/video/7394729290308390145"
