"avatarThumbnail","cid","createTime","createTimeISO","detailedMentions/0/nickName","detailedMentions/0/profileUrl","detailedMentions/0/secUid","detailedMentions/0/userId","detailedMentions/1/nickName","detailedMentions/1/profileUrl","detailedMentions/1/secUid","detailedMentions/1/userId","detailedMentions/2/nickName","detailedMentions/2/profileUrl","detailedMentions/2/secUid","detailedMentions/2/userId","detailedMentions/3/nickName","detailedMentions/3/profileUrl","detailedMentions/3/secUid","detailedMentions/3/userId","diggCount","input","likedByAuthor","mentions/0","mentions/1","mentions/2","mentions/3","pinnedByAuthor","repliesToId","replyCommentTotal","submittedVideoUrl","text","uid","uniqueId","videoWebUrl"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/483a097b006047dea9b9dc995d46e8ce~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f636fafa&x-expires=1762754400&x-signature=rL6ISqU2zmbJ%2BNiY57VTtlcl5XQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7256859261715645189","1689619230","2023-07-17T18:40:30.000Z",,,,,,,,,,,,,,,,,"32","https://www.tiktok.com/@vtv24news/video/7235842040339221761?q=b%E1%BB%87nh%20hiv&t=1762338094504","false",,,,,"false",,"3","https://www.tiktok.com/@vtv24news/video/7235842040339221761?q=b%E1%BB%87nh%20hiv&t=1762338094504","Nên cho test tổng trog nước,bị bệh thì công khai để gđ phòng ngừa,giống như đợt covid test và cách li,tiêm tổng là giảm","6598774023874183170","be_hoang20","https://www.tiktok.com/@vtv24news/video/7235842040339221761"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/7354125526057484321~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a681bfd1&x-expires=1762754400&x-signature=RMEwPzLfM5X2Dn%2FAT7Yf4A%2BuwE8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7257145424535126789","1689685849","2023-07-18T13:10:49.000Z",,,,,,,,,,,,,,,,,"1","https://www.tiktok.com/@vtv24news/video/7235842040339221761?q=b%E1%BB%87nh%20hiv&t=1762338094504","false",,,,,"false",,"0","https://www.tiktok.com/@vtv24news/video/7235842040339221761?q=b%E1%BB%87nh%20hiv&t=1762338094504","hên quá cui ba mấy rồi 😂😁","7081943978925753345","manpham199xx","https://www.tiktok.com/@vtv24news/video/7235842040339221761"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/e8328c3473105658d14345b07fc72381~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b13653b8&x-expires=1762754400&x-signature=YeX%2BSFc0G0%2FudIwwEsgIJpbTLuU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7256744655462892293","1689592549","2023-07-17T11:15:49.000Z",,,,,,,,,,,,,,,,,"2","https://www.tiktok.com/@vtv24news/video/7235842040339221761?q=b%E1%BB%87nh%20hiv&t=1762338094504","false",,,,,"false",,"0","https://www.tiktok.com/@vtv24news/video/7235842040339221761?q=b%E1%BB%87nh%20hiv&t=1762338094504","Gì z ní","7090515175707280386","khanhvy290906","https://www.tiktok.com/@vtv24news/video/7235842040339221761"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/2337a84484aeec40714ae423af1be351~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=54b8b7ba&x-expires=1762754400&x-signature=s4Wf84631dvM2aDWXdjJKCxIdls%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7256793821856957189","1689603985","2023-07-17T14:26:25.000Z",,,,,,,,,,,,,,,,,"2","https://www.tiktok.com/@vtv24news/video/7235842040339221761?q=b%E1%BB%87nh%20hiv&t=1762338094504","false",,,,,"false",,"0","https://www.tiktok.com/@vtv24news/video/7235842040339221761?q=b%E1%BB%87nh%20hiv&t=1762338094504","Huhu k dám yêu ai","7032608592663282689","tramtram_1810","https://www.tiktok.com/@vtv24news/video/7235842040339221761"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/ea397b68a189c7b0b5d3897f577e4dd0~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=312c502d&x-expires=1762754400&x-signature=OUQaco7eHmbqm8dJjxOzNyR3Dj0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7256829499282932485","1689612299","2023-07-17T16:44:59.000Z",,,,,,,,,,,,,,,,,"2","https://www.tiktok.com/@vtv24news/video/7235842040339221761?q=b%E1%BB%87nh%20hiv&t=1762338094504","false",,,,,"false",,"0","https://www.tiktok.com/@vtv24news/video/7235842040339221761?q=b%E1%BB%87nh%20hiv&t=1762338094504","có khi nào tim vắc bị không ta sợ quá","7246394501387158533","huynhvantai37","https://www.tiktok.com/@vtv24news/video/7235842040339221761"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/9879d984bfcbed665f9a0cb33be4fd77~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=02fca3d7&x-expires=1762754400&x-signature=w1SCJE19xd8XeA9M5g%2FiUnfRH%2Bg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7257311417111954182","1689724514","2023-07-18T23:55:14.000Z",,,,,,,,,,,,,,,,,"1","https://www.tiktok.com/@vtv24news/video/7235842040339221761?q=b%E1%BB%87nh%20hiv&t=1762338094504","false",,,,,"false",,"0","https://www.tiktok.com/@vtv24news/video/7235842040339221761?q=b%E1%BB%87nh%20hiv&t=1762338094504","3 tháng đi hiến máu 1 lần. vừa an toàn vừa yên tâm","6926485050247332866","cokim1990","https://www.tiktok.com/@vtv24news/video/7235842040339221761"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/99bcb0af53d7270d62739bb4501c1c2e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=070bf801&x-expires=1762754400&x-signature=f0TV2qQWyrbLHMZgfmuH%2BHm3ml0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7257507655551714054","1689770195","2023-07-19T12:36:35.000Z",,,,,,,,,,,,,,,,,"1","https://www.tiktok.com/@vtv24news/video/7235842040339221761?q=b%E1%BB%87nh%20hiv&t=1762338094504","false",,,,,"false",,"0","https://www.tiktok.com/@vtv24news/video/7235842040339221761?q=b%E1%BB%87nh%20hiv&t=1762338094504","ui tui 30 rồi chắc là hk seo ...😂😂😂","6817401882589561858","nhungtram94","https://www.tiktok.com/@vtv24news/video/7235842040339221761"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/c9506c627c6692b7859caa89baddbbfb~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=67b0733d&x-expires=1762754400&x-signature=NNltkEk%2F9GAky%2Bl7jL395Gf4lPU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7257041724580283141","1689661719","2023-07-18T06:28:39.000Z",,,,,,,,,,,,,,,,,"2","https://www.tiktok.com/@vtv24news/video/7235842040339221761?q=b%E1%BB%87nh%20hiv&t=1762338094504","false",,,,,"false",,"0","https://www.tiktok.com/@vtv24news/video/7235842040339221761?q=b%E1%BB%87nh%20hiv&t=1762338094504","thôi ế","6852564948313818113","pemeo880128","https://www.tiktok.com/@vtv24news/video/7235842040339221761"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/01f98d4e660b7f800b24e1614005a9cc~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7fcae363&x-expires=1762754400&x-signature=gEdLo93Aesr9byRpygZZLugjYS4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7257178219408638725","1689693487","2023-07-18T15:18:07.000Z",,,,,,,,,,,,,,,,,"2","https://www.tiktok.com/@vtv24news/video/7235842040339221761?q=b%E1%BB%87nh%20hiv&t=1762338094504","false",,,,,"false",,"0","https://www.tiktok.com/@vtv24news/video/7235842040339221761?q=b%E1%BB%87nh%20hiv&t=1762338094504","độc thân thật hạnh phúc =)))","7112416022090908674","aayabocpha","https://www.tiktok.com/@vtv24news/video/7235842040339221761"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/c60d94abdf4b49f8b07182e411f83a9a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2b047bff&x-expires=1762754400&x-signature=ldJLxC39Ryfd5POjmkznDFGYUDo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7256787989592818437","1689602627","2023-07-17T14:03:47.000Z",,,,,,,,,,,,,,,,,"3","https://www.tiktok.com/@vtv24news/video/7235842040339221761?q=b%E1%BB%87nh%20hiv&t=1762338094504","false",,,,,"false",,"0","https://www.tiktok.com/@vtv24news/video/7235842040339221761?q=b%E1%BB%87nh%20hiv&t=1762338094504","lướt tiktok áp lực quá;)","7024486862140818433","minh._.837","https://www.tiktok.com/@vtv24news/video/7235842040339221761"
