"avatarThumbnail","cid","createTime","createTimeISO","detailedMentions/0/nickName","detailedMentions/0/profileUrl","detailedMentions/0/secUid","detailedMentions/0/userId","diggCount","input","likedByAuthor","mentions/0","pinnedByAuthor","repliesToId","replyCommentTotal","submittedVideoUrl","text","uid","uniqueId","videoWebUrl"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/e1631f15f6cef734ba2d2c875765d2b2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4e33dbe9&x-expires=1762754400&x-signature=Jz1J41Yj3s6JuJcgHYoOSNRjqjY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7568783580913681170","1762244765","2025-11-04T08:26:05.000Z",,,,,"155","https://www.tiktok.com/@hoangd9669/video/7568394706619600136?q=b%E1%BB%87nh%20hiv&t=1762337774705","true",,"false",,"31","https://www.tiktok.com/@hoangd9669/video/7568394706619600136?q=b%E1%BB%87nh%20hiv&t=1762337774705","Vừa lòng t lắm 😂","7083455898140197889","baotran94336","https://www.tiktok.com/@hoangd9669/video/7568394706619600136"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/bf3c2017cfb4b99e8e70196679634537~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=dc5667d2&x-expires=1762754400&x-signature=%2BqvDzh4BbwxUPS5VQpGuO%2FtrZkQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7569609010144346900","1762436944","2025-11-06T13:49:04.000Z",,,,,"19","https://www.tiktok.com/@hoangd9669/video/7568394706619600136?q=b%E1%BB%87nh%20hiv&t=1762337774705","false",,"false",,"2","https://www.tiktok.com/@hoangd9669/video/7568394706619600136?q=b%E1%BB%87nh%20hiv&t=1762337774705","K sao nha bây giờ HIV k còn đáng sợ nữa nhé , đáng sợ nhất là ung thư và mình là người k may mắc phải 😌","6973226221338018821","dyohya7ooayg","https://www.tiktok.com/@hoangd9669/video/7568394706619600136"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/7162471908775526427~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=baa68cd7&x-expires=1762754400&x-signature=yBVP7Aa826iZ14TabLDTgfGnwas%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7568403562419438344","1762156282","2025-11-03T07:51:22.000Z",,,,,"39","https://www.tiktok.com/@hoangd9669/video/7568394706619600136?q=b%E1%BB%87nh%20hiv&t=1762337774705","true",,"false",,"14","https://www.tiktok.com/@hoangd9669/video/7568394706619600136?q=b%E1%BB%87nh%20hiv&t=1762337774705","Bệnh uống thuốc thoy nè, cố gắng lên, ko sao cả😉 có thuốc ức chế rồi nè.","6896809487433532417","trieuphucdoan","https://www.tiktok.com/@hoangd9669/video/7568394706619600136"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/4df796c65c37e1538dd10425310d1d91~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2e29463d&x-expires=1762754400&x-signature=NbLXM1cRKuDhnwcYKps4nigl2eI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7569919335205749520","1762509206","2025-11-07T09:53:26.000Z",,,,,"1","https://www.tiktok.com/@hoangd9669/video/7568394706619600136?q=b%E1%BB%87nh%20hiv&t=1762337774705","true",,"false",,"0","https://www.tiktok.com/@hoangd9669/video/7568394706619600136?q=b%E1%BB%87nh%20hiv&t=1762337774705","thì do thằng bệnh 🥰 2 đứa ko bị hiv chơiii ko bị gi","6867129241290359809","nhannguyenk8","https://www.tiktok.com/@hoangd9669/video/7568394706619600136"
"https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/544069c176c5f016f7ea40f78cde631b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a109e4d4&x-expires=1762754400&x-signature=FeBO0FtDDEulFBi9Ld%2FIoLcDsB0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7568943854214578951","1762282085","2025-11-04T18:48:05.000Z",,,,,"56","https://www.tiktok.com/@hoangd9669/video/7568394706619600136?q=b%E1%BB%87nh%20hiv&t=1762337774705","false",,"false",,"11","https://www.tiktok.com/@hoangd9669/video/7568394706619600136?q=b%E1%BB%87nh%20hiv&t=1762337774705","tạm biệt lẩu gà nhé","6984230876437038081","weaponmaster111","https://www.tiktok.com/@hoangd9669/video/7568394706619600136"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/87b29be8cd57e116b61b8a957bbbde56~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9f6ac6b5&x-expires=1762754400&x-signature=PoFSqsNGhxU6VeneBGpqkhX6icU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7569166919275414292","1762334016","2025-11-05T09:13:36.000Z",,,,,"1","https://www.tiktok.com/@hoangd9669/video/7568394706619600136?q=b%E1%BB%87nh%20hiv&t=1762337774705","false",,"false",,"0","https://www.tiktok.com/@hoangd9669/video/7568394706619600136?q=b%E1%BB%87nh%20hiv&t=1762337774705","kinh vc","6770520412029568001","s_selena_","https://www.tiktok.com/@hoangd9669/video/7568394706619600136"
"https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/a5bb2efb07f56ce3cbd0b6cf655257c4~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ac3bde4d&x-expires=1762754400&x-signature=sDYef9%2B2GQlY9gkNroE%2FTfj3Hi0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7569075337993437959","1762312689","2025-11-05T03:18:09.000Z",,,,,"13","https://www.tiktok.com/@hoangd9669/video/7568394706619600136?q=b%E1%BB%87nh%20hiv&t=1762337774705","false",,"false",,"5","https://www.tiktok.com/@hoangd9669/video/7568394706619600136?q=b%E1%BB%87nh%20hiv&t=1762337774705","Uống kháng sinh là khoẻ thôi bạn🥺","6538012621534347265","tranelite","https://www.tiktok.com/@hoangd9669/video/7568394706619600136"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/bd9db2a61e28bad0a82e0bd8bcc11449~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=91eb4012&x-expires=1762754400&x-signature=BK27y5a3Z624UsKgVJDoXtx9iSk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7569022774292874005","1762300474","2025-11-04T23:54:34.000Z",,,,,"6","https://www.tiktok.com/@hoangd9669/video/7568394706619600136?q=b%E1%BB%87nh%20hiv&t=1762337774705","false",,"false",,"16","https://www.tiktok.com/@hoangd9669/video/7568394706619600136?q=b%E1%BB%87nh%20hiv&t=1762337774705","Gì mới 3 tháng chổ bệnh sớm vậy","7272197901232866305","linhnguyn7680","https://www.tiktok.com/@hoangd9669/video/7568394706619600136"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/14a89b481a65c607e571de7211bb2b27~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=392c4aeb&x-expires=1762754400&x-signature=ZgJI%2FU9ZT64zkaOXiWhUT%2BxwLJs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7569093450147676936","1762316907","2025-11-05T04:28:27.000Z",,,,,"5","https://www.tiktok.com/@hoangd9669/video/7568394706619600136?q=b%E1%BB%87nh%20hiv&t=1762337774705","false",,"false",,"8","https://www.tiktok.com/@hoangd9669/video/7568394706619600136?q=b%E1%BB%87nh%20hiv&t=1762337774705","Lỗi tại lẩu gà bình thuận đó 😇","7418504751631303686","abcdatdedyia","https://www.tiktok.com/@hoangd9669/video/7568394706619600136"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/d19bc10d5a6d2480c0db5e514e59ee6c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b0f7751c&x-expires=1762754400&x-signature=0oh0%2BEvwJot4RxIvQ0XR3tFYlIw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7569094387638092551","1762317128","2025-11-05T04:32:08.000Z",,,,,"5","https://www.tiktok.com/@hoangd9669/video/7568394706619600136?q=b%E1%BB%87nh%20hiv&t=1762337774705","false",,"false","7569093450147676936",,"https://www.tiktok.com/@hoangd9669/video/7568394706619600136?q=b%E1%BB%87nh%20hiv&t=1762337774705","M đăng triết lí, phật pháp các kiểu mà đi cmt nhu lons v,","6706354617870976002","hoangd9669","https://www.tiktok.com/@hoangd9669/video/7568394706619600136"
