"avatarThumbnail","cid","createTime","createTimeISO","detailedMentions/0/nickName","detailedMentions/0/profileUrl","detailedMentions/0/secUid","detailedMentions/0/userId","detailedMentions/1/nickName","detailedMentions/1/profileUrl","detailedMentions/1/secUid","detailedMentions/1/userId","detailedMentions/2/nickName","detailedMentions/2/profileUrl","detailedMentions/2/secUid","detailedMentions/2/userId","detailedMentions/3/nickName","detailedMentions/3/profileUrl","detailedMentions/3/secUid","detailedMentions/3/userId","diggCount","input","likedByAuthor","mentions/0","mentions/1","mentions/2","mentions/3","pinnedByAuthor","repliesToId","replyCommentTotal","submittedVideoUrl","text","uid","uniqueId","videoWebUrl"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b39cb67b299d8b25117185e393b3950f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=19a4d9b0&x-expires=1762758000&x-signature=RteNtalBPIPJduPROgitcRdKhww%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7438578990778139409","1731929139","2024-11-18T11:25:39.000Z",,,,,,,,,,,,,,,,,"1519","https://www.tiktok.com/@tiin.vn/video/7438557588079250708?q=huy%20ma&t=1762337639196","false",,,,,"false",,"30","https://www.tiktok.com/@tiin.vn/video/7438557588079250708?q=huy%20ma&t=1762337639196","không phải phân biệt, nhưng những người thế giới thứ ba hay bị bệnh đó nhiều hơn.","7396054018009105424","anna_4002","https://www.tiktok.com/@tiin.vn/video/7438557588079250708"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/1a8468c28527a5b0c4efb6537e537839~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9d8d65b5&x-expires=1762758000&x-signature=4tp8Xz5QLeRwq5E7mtrUvoMrWzI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7438587291305755413","1731931072","2024-11-18T11:57:52.000Z",,,,,,,,,,,,,,,,,"1278","https://www.tiktok.com/@tiin.vn/video/7438557588079250708?q=huy%20ma&t=1762337639196","false",,,,,"false",,"13","https://www.tiktok.com/@tiin.vn/video/7438557588079250708?q=huy%20ma&t=1762337639196","quá khứ cũng ăn chơi căng đét lắm đấy ,trùm hf thì hiểu rồi","7403493991125976082","hungne0210","https://www.tiktok.com/@tiin.vn/video/7438557588079250708"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/ccb89a57438ddc2c2e91f706256f991e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9ca755bd&x-expires=1762758000&x-signature=ygy3Ix8G0iYM6NZq51QGNLCFsL0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7438611587118105352","1731936727","2024-11-18T13:32:07.000Z",,,,,,,,,,,,,,,,,"156","https://www.tiktok.com/@tiin.vn/video/7438557588079250708?q=huy%20ma&t=1762337639196","false",,,,,"false",,"50","https://www.tiktok.com/@tiin.vn/video/7438557588079250708?q=huy%20ma&t=1762337639196","HIV không đáng sợ bằng bị K, bị K đau khổ lắm luôn 🥺","6746377224724890625","tyna19900","https://www.tiktok.com/@tiin.vn/video/7438557588079250708"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/ae262d6a4bc1f4caf55f5d36b54f2e33~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=934e7ff2&x-expires=1762758000&x-signature=S%2BB9y%2BM7tnhVJgQNmM3mWx8W2%2Bw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7438627889066017544","1731940526","2024-11-18T14:35:26.000Z",,,,,,,,,,,,,,,,,"492","https://www.tiktok.com/@tiin.vn/video/7438557588079250708?q=huy%20ma&t=1762337639196","false",,,,,"false",,"41","https://www.tiktok.com/@tiin.vn/video/7438557588079250708?q=huy%20ma&t=1762337639196","HIV giờ ko sợ bằng ut","6734829204531053570","trang.nguyen.85","https://www.tiktok.com/@tiin.vn/video/7438557588079250708"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/9feaacd52e2d9468852e268fff26d66f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=081cbaad&x-expires=1762758000&x-signature=N4Xd2UXraeoacHVHWy8liN6Er%2FY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7438578059639030535","1731928925","2024-11-18T11:22:05.000Z",,,,,,,,,,,,,,,,,"25","https://www.tiktok.com/@tiin.vn/video/7438557588079250708?q=huy%20ma&t=1762337639196","false",,,,,"false",,"1","https://www.tiktok.com/@tiin.vn/video/7438557588079250708?q=huy%20ma&t=1762337639196","Nhìn nhỏ tội dễ thương vậy mà bất hạnh quá","7285334961861755906","hoa.bt.t63","https://www.tiktok.com/@tiin.vn/video/7438557588079250708"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7328151203416637460~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2ec012b9&x-expires=1762758000&x-signature=EHdXFOvzJdGOoe298seULzGTwQs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7438908980628128530","1732005982","2024-11-19T08:46:22.000Z",,,,,,,,,,,,,,,,,"88","https://www.tiktok.com/@tiin.vn/video/7438557588079250708?q=huy%20ma&t=1762337639196","false",,,,,"false",,"10","https://www.tiktok.com/@tiin.vn/video/7438557588079250708?q=huy%20ma&t=1762337639196","Làm t lên gg kiếm HF là gì 😂😂😂","6673371107003925506","thienanh.88","https://www.tiktok.com/@tiin.vn/video/7438557588079250708"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/2b72428329e915203b8ce5f149565c01~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b981c290&x-expires=1762758000&x-signature=y2%2Fjb8fytO0qWnrl%2FgSQkGga8XI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7438604401608442642","1731935057","2024-11-18T13:04:17.000Z",,,,,,,,,,,,,,,,,"23","https://www.tiktok.com/@tiin.vn/video/7438557588079250708?q=huy%20ma&t=1762337639196","false",,,,,"false",,"2","https://www.tiktok.com/@tiin.vn/video/7438557588079250708?q=huy%20ma&t=1762337639196","ở bangkok tiền thuê nhà tháng cũng rẻ lắm , đồ ăn uống cũng rẻ , chỉ nhỉnh hơn vn một chút thôi","6747523993953567746","embeiu_bong","https://www.tiktok.com/@tiin.vn/video/7438557588079250708"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-aiso/b184a88c04b17325cc11debc13ccf72b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ce823142&x-expires=1762758000&x-signature=QKwLUZyoM1X8FnPN%2FRObGpdr4Ww%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7438558925161038599","1731924468","2024-11-18T10:07:48.000Z",,,,,,,,,,,,,,,,,"89","https://www.tiktok.com/@tiin.vn/video/7438557588079250708?q=huy%20ma&t=1762337639196","false",,,,,"false",,"29","https://www.tiktok.com/@tiin.vn/video/7438557588079250708?q=huy%20ma&t=1762337639196","sau thời gian điều trị, là hết bị rùi ạ?","75990633611","cuarangme77","https://www.tiktok.com/@tiin.vn/video/7438557588079250708"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/234324420a8c22f6a5d1e30fcbfd267c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1963f788&x-expires=1762758000&x-signature=2Hct3o853LEFQYmKL8WvU8rSrJ4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7438618052398170881","1731938232","2024-11-18T13:57:12.000Z",,,,,,,,,,,,,,,,,"7","https://www.tiktok.com/@tiin.vn/video/7438557588079250708?q=huy%20ma&t=1762337639196","false",,,,,"false",,"26","https://www.tiktok.com/@tiin.vn/video/7438557588079250708?q=huy%20ma&t=1762337639196","Lý do tại sao bị HYV","6939501872483894274","thienstyle7989","https://www.tiktok.com/@tiin.vn/video/7438557588079250708"
"https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/160b9e1385cc8178f1bcd4d092216c76~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b804f80b&x-expires=1762758000&x-signature=ESd4ayvlI9EKrJJbddEi9P1NmHw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7438608701793370888","1731936055","2024-11-18T13:20:55.000Z",,,,,,,,,,,,,,,,,"143","https://www.tiktok.com/@tiin.vn/video/7438557588079250708?q=huy%20ma&t=1762337639196","false",,,,,"false",,"14","https://www.tiktok.com/@tiin.vn/video/7438557588079250708?q=huy%20ma&t=1762337639196","Bạn này thật ra ko có hướng tích cực như mn nghĩ","6955679246116029441","tmtien.93","https://www.tiktok.com/@tiin.vn/video/7438557588079250708"
