"avatarThumbnail","cid","createTime","createTimeISO","detailedMentions/0/nickName","detailedMentions/0/profileUrl","detailedMentions/0/secUid","detailedMentions/0/userId","detailedMentions/1/nickName","detailedMentions/1/profileUrl","detailedMentions/1/secUid","detailedMentions/1/userId","diggCount","input","likedByAuthor","mentions/0","mentions/1","pinnedByAuthor","repliesToId","replyCommentTotal","submittedVideoUrl","text","uid","uniqueId","videoWebUrl"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/58309d13876682bb980a8876da6bdcb8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5ce05226&x-expires=1762250400&x-signature=tgegVgJZH5sObacJN7xS4pmuoHk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7046928356612899585","1640740885","2021-12-29T01:21:25.000Z",,,,,,,,,"698","https://www.tiktok.com/@buiyen1691996/video/7046672192960007425?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","true",,,"true",,"15","https://www.tiktok.com/@buiyen1691996/video/7046672192960007425?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","@Bùi Yến Yến.🤭🤭😚:người nghệ An quá tuyệt vời tự hào . chị mong những người ở xa quê luôn mạnh khỏe lạc quan tinh thần nhé.. nghệ An mãi đỉnh ❤️❤️","6797685504228197377","buiyen1691996","https://www.tiktok.com/@buiyen1691996/video/7046672192960007425"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/3cc5bcc8e24e5afaa5c442742b007477~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=14e37de3&x-expires=1762250400&x-signature=cSEZWHydRPh4GTo%2BzTO7dLCQ3xg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7047189003476648706","1640801560","2021-12-29T18:12:40.000Z",,,,,,,,,"22","https://www.tiktok.com/@buiyen1691996/video/7046672192960007425?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false",,,"false",,"3","https://www.tiktok.com/@buiyen1691996/video/7046672192960007425?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","xăm là nghệ thuật mà","6952460810565567489","minhtan2k8","https://www.tiktok.com/@buiyen1691996/video/7046672192960007425"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/b66fc572527feee184d70be7d0ed2767~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=814a1908&x-expires=1762250400&x-signature=RCNifUYjF051X6cDEQeSybZzw5A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7060411728794206978","1643880216","2022-02-03T09:23:36.000Z",,,,,,,,,"57","https://www.tiktok.com/@buiyen1691996/video/7046672192960007425?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false",,,"false",,"5","https://www.tiktok.com/@buiyen1691996/video/7046672192960007425?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","biết là ở đâu cũng có người tốt người xấu, nhưng cũng chắc chắn rằng không tự nhiên người ta làm vậy","6679607081693119490","__97b1__","https://www.tiktok.com/@buiyen1691996/video/7046672192960007425"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/35450849e796b3b90026e5ddabe3a653~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=03dbb932&x-expires=1762250400&x-signature=Ol8j4DgCtu%2FgS3ci8dQ7fylNEBc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7066271425078133506","1645244536","2022-02-19T04:22:16.000Z",,,,,,,,,"8","https://www.tiktok.com/@buiyen1691996/video/7046672192960007425?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false",,,"false",,"0","https://www.tiktok.com/@buiyen1691996/video/7046672192960007425?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","Nhiều ông chưa gặp chưa thấy nên chưa biết , mong cho ai cũng gặp 1 lần rồi biết , chán lắm","6793989823092081666","lundoremon","https://www.tiktok.com/@buiyen1691996/video/7046672192960007425"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7335786836746305556~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f4d9fdc3&x-expires=1762250400&x-signature=fYPT0bUnZm4S28THGxyru4aHlZ8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7059765296051585793","1643729707","2022-02-01T15:35:07.000Z",,,,,,,,,"157","https://www.tiktok.com/@buiyen1691996/video/7046672192960007425?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false",,,"false",,"30","https://www.tiktok.com/@buiyen1691996/video/7046672192960007425?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","ko phải chê chứ nhởi với bb nghệ an nhiều. chơi rất đẹp nhưng đụng cái có chuyện j thì ko muốn giải quyết bằng lời nói. và hay rủ dê đánh hội đồng","6688978516027589633","manhungdl","https://www.tiktok.com/@buiyen1691996/video/7046672192960007425"
"https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/c515018ee784a5dac1d59dbce377df28~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=026b145d&x-expires=1762250400&x-signature=83iBMUZg7yVUcEoNUun5rcI%2Fvtg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7059921550518010626","1643766092","2022-02-02T01:41:32.000Z",,,,,,,,,"110","https://www.tiktok.com/@buiyen1691996/video/7046672192960007425?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false",,,"false",,"11","https://www.tiktok.com/@buiyen1691996/video/7046672192960007425?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","Mặc dù ko biết như nào nhưng cx đừng đối xử với họ như vậy🥺","6817657123717465089","_18th5.5_","https://www.tiktok.com/@buiyen1691996/video/7046672192960007425"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/12a7adcff0141e2432c2c54c9604be27~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b9b7f591&x-expires=1762250400&x-signature=N%2FOv0utS8HdU7%2FHRG46GU0gWiq8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7046721802248323841","1640692780","2021-12-28T11:59:40.000Z",,,,,,,,,"915","https://www.tiktok.com/@buiyen1691996/video/7046672192960007425?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false",,,"false",,"49","https://www.tiktok.com/@buiyen1691996/video/7046672192960007425?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","Tui ko hiểu tại sao nghệ an với thanh hoá thì khó xin việc ở visip vậy nhỉ","6994752428981928962","nguyentuanvu7676","https://www.tiktok.com/@buiyen1691996/video/7046672192960007425"
"https://p19-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/1f354f4e7a9997aa079d96f87258d542~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3710b770&x-expires=1762250400&x-signature=SJbXydixlCk8xHGGdhRuvYmdHDw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7060158588320416514","1643821276","2022-02-02T17:01:16.000Z",,,,,,,,,"18","https://www.tiktok.com/@buiyen1691996/video/7046672192960007425?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false",,,"false",,"3","https://www.tiktok.com/@buiyen1691996/video/7046672192960007425?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","Thanh hoá nữa ☹️☹️sao họ phải làm như vậy 😫","6987367188248609793","bilasin05","https://www.tiktok.com/@buiyen1691996/video/7046672192960007425"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/867acc586a0154c0dea05c24688c527d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7626cddd&x-expires=1762250400&x-signature=KH%2BxAvMNbyovFNmex8TMVKlCN94%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7060154794614981378","1643820395","2022-02-02T16:46:35.000Z",,,,,,,,,"31","https://www.tiktok.com/@buiyen1691996/video/7046672192960007425?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false",,,"false",,"4","https://www.tiktok.com/@buiyen1691996/video/7046672192960007425?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","thời này còn phân biệt vùng miền 😏 tao khiinh","6638051286015442945","user1z18y1ay0r","https://www.tiktok.com/@buiyen1691996/video/7046672192960007425"
"https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/4b705168c24da296d2269c1d180fad87~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c07eb6a2&x-expires=1762250400&x-signature=l4Ko%2Bk3LX5sc7kIW%2F18g36Eg0Hg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7051923952000762626","1641904000","2022-01-11T12:26:40.000Z",,,,,,,,,"21","https://www.tiktok.com/@buiyen1691996/video/7046672192960007425?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false",,,"false",,"0","https://www.tiktok.com/@buiyen1691996/video/7046672192960007425?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","37 nghệ an quê choa","6817262593351795713","tranquoctoann37","https://www.tiktok.com/@buiyen1691996/video/7046672192960007425"
