"avatarThumbnail","cid","createTime","createTimeISO","detailedMentions/0/nickName","detailedMentions/0/profileUrl","detailedMentions/0/secUid","detailedMentions/0/userId","diggCount","input","likedByAuthor","mentions/0","pinnedByAuthor","repliesToId","replyCommentTotal","submittedVideoUrl","text","uid","uniqueId","videoWebUrl"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/328b6fdf3fa0708a0676825d638cffa0~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=a7f830ac&x-expires=1762304400&x-signature=lZA9XYzxcbWoBe6MI%2FkxRHdEjpw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7496917300738867976","1745512091","2025-04-24T16:28:11.000Z",,,,,"17","https://www.tiktok.com/@tin24h_tiktok/video/7307780856230235399?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false",,"false",,"6","https://www.tiktok.com/@tin24h_tiktok/video/7307780856230235399?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","hôm nay PARKY ĂN GÌ","6827826105996411906","thanhtran_2k10","https://www.tiktok.com/@tin24h_tiktok/video/7307780856230235399"
"https://p77-sign-sg-lite.tiktokcdn.com/tos-alisg-avt-0068/2c58e0dda0b0efa1a27f8e1a0a68401f~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=3b2ddca4&x-expires=1762304400&x-signature=zsPj1PqZSVt%2BMB%2Bqy5xoYtWyMmI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7402250525612229394","1723470757","2024-08-12T13:52:37.000Z",,,,,"15","https://www.tiktok.com/@tin24h_tiktok/video/7307780856230235399?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false",,"false",,"10","https://www.tiktok.com/@tin24h_tiktok/video/7307780856230235399?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","Parky","7365394007676158981","hiphan936","https://www.tiktok.com/@tin24h_tiktok/video/7307780856230235399"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/45b74ddcf95ad44784cb5b7e8b74e341~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=ed6aee98&x-expires=1762304400&x-signature=3RINUYHCDeKTsu8zfmBPQ8XCu1g%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7467081207017653000","1738565345","2025-02-03T06:49:05.000Z",,,,,"2","https://www.tiktok.com/@tin24h_tiktok/video/7307780856230235399?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false",,"false",,"1","https://www.tiktok.com/@tin24h_tiktok/video/7307780856230235399?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","parki 😆","7244630814489920518","dwinter2112","https://www.tiktok.com/@tin24h_tiktok/video/7307780856230235399"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7fb159e2edb841255ada6432a6c42aa3~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=5e5b03fc&x-expires=1762304400&x-signature=Sg9SwoM4DVWNxCygj7fDGr4YOOo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7496288889428296456","1745365812","2025-04-22T23:50:12.000Z",,,,,"10","https://www.tiktok.com/@tin24h_tiktok/video/7307780856230235399?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false",,"false",,"3","https://www.tiktok.com/@tin24h_tiktok/video/7307780856230235399?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","Parky khóc","7080030707189580846","riceyyywhatsgood","https://www.tiktok.com/@tin24h_tiktok/video/7307780856230235399"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/3dd9a4213ca51e7ed37fe047078c41c2~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=a197c5d7&x-expires=1762304400&x-signature=SL5izCorSKJBnYfY1v2xkNsc3Qo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7558522753642955536","1759855739","2025-10-07T16:48:59.000Z",,,,,"0","https://www.tiktok.com/@tin24h_tiktok/video/7307780856230235399?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false",,"false",,"2","https://www.tiktok.com/@tin24h_tiktok/video/7307780856230235399?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","Ko có tổ chức nào cả 😂 Tất cả là","7548758452110967824","duy.nhat908","https://www.tiktok.com/@tin24h_tiktok/video/7307780856230235399"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/9fd64f3ce6851c06e02f5107ff3da481~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=cff59ada&x-expires=1762304400&x-signature=8ksLPOnKUPuaysTnTMy%2F9jcgwdw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7494218834401002257","1744883809","2025-04-17T09:56:49.000Z",,,,,"5","https://www.tiktok.com/@tin24h_tiktok/video/7307780856230235399?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false",,"false",,"2","https://www.tiktok.com/@tin24h_tiktok/video/7307780856230235399?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","parky khóc than 😅😂","7382483014167462918","cheolypham","https://www.tiktok.com/@tin24h_tiktok/video/7307780856230235399"
"https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-euttp/85e20c27fbc1ac5fad0142fe601f6fc2~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=ec1cec4c&x-expires=1762304400&x-signature=GS2eZBs9FIxYt2z01%2FIzWM4b2JU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7379642160691823392","1718206858","2024-06-12T15:40:58.000Z",,,,,"2","https://www.tiktok.com/@tin24h_tiktok/video/7307780856230235399?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false",,"false",,"4","https://www.tiktok.com/@tin24h_tiktok/video/7307780856230235399?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","bravčové párky","7317219863905616928","pro.editz.official","https://www.tiktok.com/@tin24h_tiktok/video/7307780856230235399"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/cfa34aa5b4b5c6ab82eb02904ea75f2d~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=fabc0a20&x-expires=1762304400&x-signature=vcMoSzaveNGN1R%2Bsg90jjgu9QLE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7375575655943619344","1717260039","2024-06-01T16:40:39.000Z",,,,,"22","https://www.tiktok.com/@tin24h_tiktok/video/7307780856230235399?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false",,"false",,"20","https://www.tiktok.com/@tin24h_tiktok/video/7307780856230235399?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","Parky","7326374535506248722","hamtruan09","https://www.tiktok.com/@tin24h_tiktok/video/7307780856230235399"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7112063554534965250~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=bc4e3a58&x-expires=1762304400&x-signature=Dh192FXvfLM20hmN%2F91Rau%2B8vbU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7411095969607680785","1725530251","2024-09-05T09:57:31.000Z",,,,,"2","https://www.tiktok.com/@tin24h_tiktok/video/7307780856230235399?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false",,"false",,"2","https://www.tiktok.com/@tin24h_tiktok/video/7307780856230235399?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","parky hay đó","7112063451468121089","bicuto33","https://www.tiktok.com/@tin24h_tiktok/video/7307780856230235399"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/8ba4e7e7050e5f01b9ce22c1e92e672b~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=ecd7e2c2&x-expires=1762304400&x-signature=xaB4QxNwO%2Bo77YxUS734e1fdodU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a","7497238842963395348","1745586964","2025-04-25T13:16:04.000Z",,,,,"10","https://www.tiktok.com/@tin24h_tiktok/video/7307780856230235399?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false",,"false",,"3","https://www.tiktok.com/@tin24h_tiktok/video/7307780856230235399?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","Praky ơiiiiiiiii","7157164415983715354","midnighit0","https://www.tiktok.com/@tin24h_tiktok/video/7307780856230235399"
