"avatarThumbnail","cid","createTime","createTimeISO","detailedMentions/0/nickName","detailedMentions/0/profileUrl","detailedMentions/0/secUid","detailedMentions/0/userId","diggCount","input","likedByAuthor","mentions/0","pinnedByAuthor","repliesToId","replyCommentTotal","submittedVideoUrl","text","uid","uniqueId","videoWebUrl"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/9a800b4e613c24c1690f044badb86807~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=68c2db86&x-expires=1762308000&x-signature=%2FWhcu1sJdWynG7jX%2Fsn6MtGbMWc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7460811579974697736","1737105577","2025-01-17T09:19:37.000Z",,,,,"51","https://www.tiktok.com/@topnhungdienvienthegioi/video/7460100501334461703?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false",,"false",,"3","https://www.tiktok.com/@topnhungdienvienthegioi/video/7460100501334461703?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","37 chúng tớ rất yêu 36 nhé🥰🍀","7040437731532686337","ruanrenlong_2001","https://www.tiktok.com/@usejewm0/video/7460100501334461703"
"https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/bc60a0e0e64631bbcae5efd6dd320448~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=da414e48&x-expires=1762308000&x-signature=tN2LjjV77ZpD05jdMRpyR5YOGQo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7460320940691850002","1736991377","2025-01-16T01:36:17.000Z",,,,,"53","https://www.tiktok.com/@topnhungdienvienthegioi/video/7460100501334461703?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false",,"false",,"17","https://www.tiktok.com/@topnhungdienvienthegioi/video/7460100501334461703?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","Tại đa số toàn kiểu khôn lỏi. Cái gì mk cũng phải có lợi hoặc sợ thiệt cho mk. Cái gì cũng muốn nhưng k chịu bỏ ra cái gì!!! Đa số k phải tất cả 👌","6633694865783160834","nxh0706","https://www.tiktok.com/@usejewm0/video/7460100501334461703"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/451ea9397b8fd2d5224f6a90119d453b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=aeab2b75&x-expires=1762308000&x-signature=duV7DFe2rCU%2FXRjApmj5zjHCMg4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7460461644663833345","1737024102","2025-01-16T10:41:42.000Z",,,,,"163","https://www.tiktok.com/@topnhungdienvienthegioi/video/7460100501334461703?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false",,"false",,"46","https://www.tiktok.com/@topnhungdienvienthegioi/video/7460100501334461703?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","Ở đâu cũng có người này người kia. Nhưng ở th ai cũng như nhau😂","6834510734895219714","thuyanh070111","https://www.tiktok.com/@usejewm0/video/7460100501334461703"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/d427bf2721917ae2430069183085cbb8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9814153d&x-expires=1762308000&x-signature=C%2Fn0QnDNFbRrhbpfsaerI5f511A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7460332957711827733","1736994158","2025-01-16T02:22:38.000Z",,,,,"34","https://www.tiktok.com/@topnhungdienvienthegioi/video/7460100501334461703?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false",,"false",,"56","https://www.tiktok.com/@topnhungdienvienthegioi/video/7460100501334461703?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","chưa bg có ý nghĩ phân biệt người ở TH để ghét nhưng cũng vì vậy mà tôi yêu một người ở TH . đã tính đến chuyện kết hôn mà người đó về Việt Nam trước có người mới luôn . còn lừa của tôi một số tiền","6777723297096664066","ngocbacbninh","https://www.tiktok.com/@usejewm0/video/7460100501334461703"
"https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7254142083026386949~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=73bf80b0&x-expires=1762308000&x-signature=CnJlJwnYpWFSeYFKYm%2BQbmElGwo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7461065902957953800","1737164834","2025-01-18T01:47:14.000Z",,,,,"7","https://www.tiktok.com/@topnhungdienvienthegioi/video/7460100501334461703?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false",,"false",,"0","https://www.tiktok.com/@topnhungdienvienthegioi/video/7460100501334461703?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","tôi dân Thai nguyên nhưng vẫn mãi yêu quý người thanh nghệ tĩnh. và tất cả người dân vn 63 tỉnh thành","7254141721305449473","namthanh.le3","https://www.tiktok.com/@usejewm0/video/7460100501334461703"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/8179f1f1221dcc573518caa658fd1074~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0f0f301f&x-expires=1762308000&x-signature=QT5y%2FgMuQYz%2F4Kn4etDPB2XlIG8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7460270697081127701","1736979680","2025-01-15T22:21:20.000Z",,,,,"137","https://www.tiktok.com/@topnhungdienvienthegioi/video/7460100501334461703?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false",,"false",,"27","https://www.tiktok.com/@topnhungdienvienthegioi/video/7460100501334461703?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","T thì chả ghét nhưng làm cùng đk 1 buổi mất luôn cuộn dây điện😅","7165144397838894081","phuongchay1998","https://www.tiktok.com/@usejewm0/video/7460100501334461703"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7134df2e0df0da99d83ac48b18204d01~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ca0b1cbb&x-expires=1762308000&x-signature=QCJYwI64MDPPeNbA1tSDHZ46deE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7460382053264655112","1737005579","2025-01-16T05:32:59.000Z",,,,,"30","https://www.tiktok.com/@topnhungdienvienthegioi/video/7460100501334461703?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false",,"false",,"26","https://www.tiktok.com/@topnhungdienvienthegioi/video/7460100501334461703?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","tớ ko ghét tớ chỉ ko bằng long vì họ mượn tiền hứa nhưng ko hẹn","6690713846858826753","vuong10021987","https://www.tiktok.com/@usejewm0/video/7460100501334461703"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/eee951faab787ee72e14a68a57ba7645~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=94894798&x-expires=1762308000&x-signature=%2Bbqail4%2BpCQ2eWluSB2V8%2FTIn%2Fw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7460387161943048967","1737006756","2025-01-16T05:52:36.000Z",,,,,"70","https://www.tiktok.com/@topnhungdienvienthegioi/video/7460100501334461703?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false",,"false",,"66","https://www.tiktok.com/@topnhungdienvienthegioi/video/7460100501334461703?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","Có ghét gì đâu chỉ tránh thôi . Khó khăn giúp a làm cùng ở thanh hóa 5tr về quê ko thấy lên nữa buồn thiệt","6891306485709308930","haiot999","https://www.tiktok.com/@usejewm0/video/7460100501334461703"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/a5fc637dcfc60582c23a02b3261bd935~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=37558c95&x-expires=1762308000&x-signature=QNF%2BjdOZYZGJnWQWbaumptBc%2B98%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7460460959795708673","1737023953","2025-01-16T10:39:13.000Z",,,,,"51","https://www.tiktok.com/@topnhungdienvienthegioi/video/7460100501334461703?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false",,"false",,"26","https://www.tiktok.com/@topnhungdienvienthegioi/video/7460100501334461703?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","100 người chỉ có được 1 người tử tế","6951886266796459010","thansongquenlang","https://www.tiktok.com/@usejewm0/video/7460100501334461703"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/29b7d2817a75d226cf8381817ba7b031~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b3c572e0&x-expires=1762308000&x-signature=BZX3GXkrMXvRw07PuGl2sGSJspA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7461096456256422663","1737171918","2025-01-18T03:45:18.000Z",,,,,"7","https://www.tiktok.com/@topnhungdienvienthegioi/video/7460100501334461703?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false",,"false",,"2","https://www.tiktok.com/@topnhungdienvienthegioi/video/7460100501334461703?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","98 chào ae. ở đâu cũng có người tốt người xấu... ko nên kì thị một vùng miền nào❤","7053725399361405954","giapchinh_bg","https://www.tiktok.com/@usejewm0/video/7460100501334461703"
