"avatarThumbnail","cid","createTime","createTimeISO","detailedMentions/0/nickName","detailedMentions/0/profileUrl","detailedMentions/0/secUid","detailedMentions/0/userId","diggCount","input","likedByAuthor","mentions/0","pinnedByAuthor","repliesToId","replyCommentTotal","submittedVideoUrl","text","uid","uniqueId","videoWebUrl"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/292dfa2f8522f1ed48351e9017cc5250~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b64f1c1e&x-expires=1762239600&x-signature=B7s7sbOOT3bYVF2G01pa%2B5QmLak%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7334732523429806856","1707750502","2024-02-12T15:08:22.000Z",,,,,"66","https://www.tiktok.com/@sivine2/video/7334632843018013953?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false",,"false",,"16","https://www.tiktok.com/@sivine2/video/7334632843018013953?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","Tôi thương những người nói bắc kỳ hay nam kỳ lắm, vì họ vẫn đang ở thời Pháp thuộc, ko thoát ra đc, vẫn phải làm nô lệ, khổ cực kỳ 😳😳😳","6727881772597855234","hai_sac","https://www.tiktok.com/@ngonluado25/video/7334632843018013953"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7328582393907347458~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e1c585df&x-expires=1762239600&x-signature=0AgXgnEmZSiMPZouGDKIvvMstnY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7335043231951160065","1707822863","2024-02-13T11:14:23.000Z",,,,,"8","https://www.tiktok.com/@sivine2/video/7334632843018013953?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false",,"false",,"8","https://www.tiktok.com/@sivine2/video/7334632843018013953?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","Parky thích văn chương làm thơ","6552377665998061569","hungbui888","https://www.tiktok.com/@ngonluado25/video/7334632843018013953"
"https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/75801e5ceed325f73ae1443303911087~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=cb764ae5&x-expires=1762239600&x-signature=W0PVCADcGxkWPwQESYvUT6f6hpo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7335110929267344130","1707838616","2024-02-13T15:36:56.000Z",,,,,"13","https://www.tiktok.com/@sivine2/video/7334632843018013953?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false",,"false",,"0","https://www.tiktok.com/@sivine2/video/7334632843018013953?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","Bắc kì , Trung kì , Nam kì . Nằm trong Việt Nam . Chúng tao có quê hương . Chúng mày có gì nào 😝😝😝 . Vẫn dùng tiếng Việt nhưng lại ko có quê hương . Cayyyyy thật","6821876629644723201","tranquan24820","https://www.tiktok.com/@ngonluado25/video/7334632843018013953"
"https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/a65ad87acebfb074be94965296ae67aa~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5b49de06&x-expires=1762239600&x-signature=zY0lpbUTF588DJ96iqH1fVhpnf8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7334704277790704391","1707743923","2024-02-12T13:18:43.000Z",,,,,"15","https://www.tiktok.com/@sivine2/video/7334632843018013953?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false",,"false",,"3","https://www.tiktok.com/@sivine2/video/7334632843018013953?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","Parky ăn cá gỗ mà","6938390225005626370","phuongnam260801","https://www.tiktok.com/@ngonluado25/video/7334632843018013953"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/20f54585cb9adca1c8217491cd8f5878~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=da14767c&x-expires=1762239600&x-signature=FJLrYNsRhdRMRBx5u4srUCH1F%2Fo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7334904880446259976","1707790637","2024-02-13T02:17:17.000Z",,,,,"8","https://www.tiktok.com/@sivine2/video/7334632843018013953?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false",,"false",,"8","https://www.tiktok.com/@sivine2/video/7334632843018013953?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","Parky làm thơ trong mơ","7102736618641589249","futurevip1","https://www.tiktok.com/@ngonluado25/video/7334632843018013953"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/9183c7686596f7d48824bae2d969bb99~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7de2f633&x-expires=1762239600&x-signature=EfojG%2F0pmqGECCfvQnePXS7XIpA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7334733594973225736","1707750750","2024-02-12T15:12:30.000Z",,,,,"10","https://www.tiktok.com/@sivine2/video/7334632843018013953?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false",,"false",,"5","https://www.tiktok.com/@sivine2/video/7334632843018013953?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","packy ăn trái cà na
ăn nhần lựu đạn
chết ch a packy 😁😁","6927119027476399106","phamvyan385","https://www.tiktok.com/@ngonluado25/video/7334632843018013953"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/9ad2fec1036e4ad1c543414ef07913c6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=53be6525&x-expires=1762239600&x-signature=14I8co5v2f43uyWqoYsyzlPaGQQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7334903762721456897","1707790407","2024-02-13T02:13:27.000Z",,,,,"24","https://www.tiktok.com/@sivine2/video/7334632843018013953?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false",,"false",,"2","https://www.tiktok.com/@sivine2/video/7334632843018013953?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","Parky xe đạp nón cối muôn đời 🤣","6581709014647324673","utkho168","https://www.tiktok.com/@ngonluado25/video/7334632843018013953"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/07a213bf13dbfa5a0ef4592e666a8438~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=01afb08d&x-expires=1762239600&x-signature=k6RabkfjVW68fW4RQ4NYXBhJW5E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7335028468101006088","1707819409","2024-02-13T10:16:49.000Z",,,,,"6","https://www.tiktok.com/@sivine2/video/7334632843018013953?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false",,"false",,"1","https://www.tiktok.com/@sivine2/video/7334632843018013953?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","ủa lộn ko ta mình nhớ là
nam kỳ ăn cá bỏ xương bắc kỳ lượm được kho tương ăn liền 😏","6549828992248954881","95rinlove","https://www.tiktok.com/@ngonluado25/video/7334632843018013953"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/e7380d5895fb9a2a7119b1b27f3f950e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=eee4084c&x-expires=1762239600&x-signature=Ypk4mmDgsLcxSdidSDIs85OH1%2FQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7334871484072248071","1707782870","2024-02-13T00:07:50.000Z",,,,,"15","https://www.tiktok.com/@sivine2/video/7334632843018013953?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false",,"false",,"0","https://www.tiktok.com/@sivine2/video/7334632843018013953?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","Rau muống nuộc lấy nước làm canh là của parky","6574190483579977730","iwasman","https://www.tiktok.com/@ngonluado25/video/7334632843018013953"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/4e566780e9d69ec2238c7d12e25a3fe4~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b9fab229&x-expires=1762239600&x-signature=dRQo%2FB4i5Z3i3KDg%2BFeLhkozck4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7334634507213570834","1707727683","2024-02-12T08:48:03.000Z",,,,,"28","https://www.tiktok.com/@sivine2/video/7334632843018013953?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","false",,"false",,"1","https://www.tiktok.com/@sivine2/video/7334632843018013953?is_from_webapp=1&sender_device=pc&web_id=7481499603772671496","thấm 😂","6930204943681995778","nguynmet","https://www.tiktok.com/@ngonluado25/video/7334632843018013953"
