"avatarThumbnail","cid","createTime","createTimeISO","detailedMentions/0/nickName","detailedMentions/0/profileUrl","detailedMentions/0/secUid","detailedMentions/0/userId","diggCount","input","likedByAuthor","mentions/0","pinnedByAuthor","repliesToId","replyCommentTotal","submittedVideoUrl","text","uid","uniqueId","videoWebUrl"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/22709bd1e67d5e512953ee595d4ecb50~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9aff9856&x-expires=1762225200&x-signature=5%2BZv78YoEgzkB809nLjOEBec%2Fpk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7508088868538237714","1748113172","2025-05-24T18:59:32.000Z",,,,,"20","https://www.tiktok.com/@thanh.thy.travinh/video/7508019143459769608?q=thi%C3%AAn%20ch%C3%BAa%20ph%E1%BA%A3n%20%C4%91%E1%BB%99ng%20&t=1758121871286","true",,"false",,"2","https://www.tiktok.com/@thanh.thy.travinh/video/7508019143459769608?q=thi%C3%AAn%20ch%C3%BAa%20ph%E1%BA%A3n%20%C4%91%E1%BB%99ng%20&t=1758121871286","đi học mấy cái giáo lý vớ vẩn để lòe thiên hạ , chưa đủ tầm làm con mà đòi làm cha cái con .... c....ặ..c....","7420664910168966162","vn.phong.bi34","https://www.tiktok.com/@thanh.thy.travinh/video/7508019143459769608"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/520737be7c20975b975d821154042990~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=de50b54b&x-expires=1762225200&x-signature=p9ZsqPMrauRogIs6mOP%2BjD7qXHU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7508035249642554128","1748100690","2025-05-24T15:31:30.000Z",,,,,"8","https://www.tiktok.com/@thanh.thy.travinh/video/7508019143459769608?q=thi%C3%AAn%20ch%C3%BAa%20ph%E1%BA%A3n%20%C4%91%E1%BB%99ng%20&t=1758121871286","true",,"false",,"1","https://www.tiktok.com/@thanh.thy.travinh/video/7508019143459769608?q=thi%C3%AAn%20ch%C3%BAa%20ph%E1%BA%A3n%20%C4%91%E1%BB%99ng%20&t=1758121871286","giê su là thăng giặc cướp mà mọi người không biết sao","7475234812338193425","gi.cha.u","https://www.tiktok.com/@thanh.thy.travinh/video/7508019143459769608"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/8ed2ea408a2c358ef6afc2f900faae88~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=546249ce&x-expires=1762225200&x-signature=YXuXXfNdxSD6BOmuW17ORk56u%2Fc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7511916145982522119","1749004662","2025-06-04T02:37:42.000Z",,,,,"0","https://www.tiktok.com/@thanh.thy.travinh/video/7508019143459769608?q=thi%C3%AAn%20ch%C3%BAa%20ph%E1%BA%A3n%20%C4%91%E1%BB%99ng%20&t=1758121871286","false",,"false",,"0","https://www.tiktok.com/@thanh.thy.travinh/video/7508019143459769608?q=thi%C3%AAn%20ch%C3%BAa%20ph%E1%BA%A3n%20%C4%91%E1%BB%99ng%20&t=1758121871286","xàm lol...","7476084303187051528","osakatruong333","https://www.tiktok.com/@thanh.thy.travinh/video/7508019143459769608"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/ef8c2ed45ab2ba2481d68cad5a33642f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=249cccd4&x-expires=1762225200&x-signature=xseBIikRYn5esh%2BK7vgqxcTAZzk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7509064675670475527","1748340367","2025-05-27T10:06:07.000Z",,,,,"0","https://www.tiktok.com/@thanh.thy.travinh/video/7508019143459769608?q=thi%C3%AAn%20ch%C3%BAa%20ph%E1%BA%A3n%20%C4%91%E1%BB%99ng%20&t=1758121871286","false",,"false",,"0","https://www.tiktok.com/@thanh.thy.travinh/video/7508019143459769608?q=thi%C3%AAn%20ch%C3%BAa%20ph%E1%BA%A3n%20%C4%91%E1%BB%99ng%20&t=1758121871286","nói bậy","7029528132278043649","phamchung066","https://www.tiktok.com/@thanh.thy.travinh/video/7508019143459769608"
"https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/d8737b4b6dd4c9842cbe5ec25f241bcb~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4bd8e618&x-expires=1762225200&x-signature=C86RDRnMFCcuy3Ul9yyM0Nj5poY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7508063725732479761","1748107320","2025-05-24T17:22:00.000Z",,,,,"1","https://www.tiktok.com/@thanh.thy.travinh/video/7508019143459769608?q=thi%C3%AAn%20ch%C3%BAa%20ph%E1%BA%A3n%20%C4%91%E1%BB%99ng%20&t=1758121871286","false",,"false",,"0","https://www.tiktok.com/@thanh.thy.travinh/video/7508019143459769608?q=thi%C3%AAn%20ch%C3%BAa%20ph%E1%BA%A3n%20%C4%91%E1%BB%99ng%20&t=1758121871286","chịu rồi","7253688857274319877","minhthachnguyen1","https://www.tiktok.com/@thanh.thy.travinh/video/7508019143459769608"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/8d04849d772b2db552c38fd1a040a552~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=759c065a&x-expires=1762225200&x-signature=%2FYyT%2FuceOMTYCn7dAoLTE6m3R9A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7511730561326842631","1748961072","2025-06-03T14:31:12.000Z",,,,,"0","https://www.tiktok.com/@thanh.thy.travinh/video/7508019143459769608?q=thi%C3%AAn%20ch%C3%BAa%20ph%E1%BA%A3n%20%C4%91%E1%BB%99ng%20&t=1758121871286","false",,"false",,"0","https://www.tiktok.com/@thanh.thy.travinh/video/7508019143459769608?q=thi%C3%AAn%20ch%C3%BAa%20ph%E1%BA%A3n%20%C4%91%E1%BB%99ng%20&t=1758121871286","T cha này ở đâu vậy mn?","6912697284632200194","vuongle5586","https://www.tiktok.com/@thanh.thy.travinh/video/7508019143459769608"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/90a54e7b313639f4c5596110e25727df~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9ba1a331&x-expires=1762225200&x-signature=J7Gf7IPlP1W6nFEIBeIvAnG5zvI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7508608743279592210","1748234216","2025-05-26T04:36:56.000Z",,,,,"1","https://www.tiktok.com/@thanh.thy.travinh/video/7508019143459769608?q=thi%C3%AAn%20ch%C3%BAa%20ph%E1%BA%A3n%20%C4%91%E1%BB%99ng%20&t=1758121871286","false",,"false",,"0","https://www.tiktok.com/@thanh.thy.travinh/video/7508019143459769608?q=thi%C3%AAn%20ch%C3%BAa%20ph%E1%BA%A3n%20%C4%91%E1%BB%99ng%20&t=1758121871286","ôi chúa đáng kính được đẻ ra giữa bầy cừu","7415526729966208005","trn.thnh4405","https://www.tiktok.com/@thanh.thy.travinh/video/7508019143459769608"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/abe8efed316c061e7139a92353dc5c86~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0d683c98&x-expires=1762225200&x-signature=JkrCoqtQtotJqoAvEr%2BxfhBLU8g%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7508263502105592594","1748153830","2025-05-25T06:17:10.000Z",,,,,"1","https://www.tiktok.com/@thanh.thy.travinh/video/7508019143459769608?q=thi%C3%AAn%20ch%C3%BAa%20ph%E1%BA%A3n%20%C4%91%E1%BB%99ng%20&t=1758121871286","false",,"false",,"0","https://www.tiktok.com/@thanh.thy.travinh/video/7508019143459769608?q=thi%C3%AAn%20ch%C3%BAa%20ph%E1%BA%A3n%20%C4%91%E1%BB%99ng%20&t=1758121871286","vâng. quá tuyệt vời","7016687407883092993","truong010791","https://www.tiktok.com/@thanh.thy.travinh/video/7508019143459769608"
"https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7321187293912367105~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e2e8e3a2&x-expires=1762225200&x-signature=bLDMCgp%2Fel73mtl2tYH0hOaR1Nc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7510647931844199169","1748709008","2025-05-31T16:30:08.000Z",,,,,"0","https://www.tiktok.com/@thanh.thy.travinh/video/7508019143459769608?q=thi%C3%AAn%20ch%C3%BAa%20ph%E1%BA%A3n%20%C4%91%E1%BB%99ng%20&t=1758121871286","false",,"false",,"0","https://www.tiktok.com/@thanh.thy.travinh/video/7508019143459769608?q=thi%C3%AAn%20ch%C3%BAa%20ph%E1%BA%A3n%20%C4%91%E1%BB%99ng%20&t=1758121871286","Chúa đi tiêm uốn ván đi😂 để lại bị nặng","6537639087116189697","zues1306","https://www.tiktok.com/@thanh.thy.travinh/video/7508019143459769608"
"https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/ecce4956c349cd6af3215f504508f672~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=79081410&x-expires=1762225200&x-signature=YSTNG6ow4ZzIMmdLSDG6x0Wdl5k%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7508152857519735559","1748128079","2025-05-24T23:07:59.000Z",,,,,"3","https://www.tiktok.com/@thanh.thy.travinh/video/7508019143459769608?q=thi%C3%AAn%20ch%C3%BAa%20ph%E1%BA%A3n%20%C4%91%E1%BB%99ng%20&t=1758121871286","false",,"false",,"0","https://www.tiktok.com/@thanh.thy.travinh/video/7508019143459769608?q=thi%C3%AAn%20ch%C3%BAa%20ph%E1%BA%A3n%20%C4%91%E1%BB%99ng%20&t=1758121871286","ông này không hiểu chính trị là ji đâu","7060880719694038018","hoang.tranhoang6","https://www.tiktok.com/@thanh.thy.travinh/video/7508019143459769608"
