"avatarThumbnail","cid","createTime","createTimeISO","detailedMentions/0/nickName","detailedMentions/0/profileUrl","detailedMentions/0/secUid","detailedMentions/0/userId","diggCount","input","likedByAuthor","mentions/0","pinnedByAuthor","repliesToId","replyCommentTotal","submittedVideoUrl","text","uid","uniqueId","videoWebUrl"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/cd2de8e8f55a3b5049b47e4de6396cdf~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5b75a187&x-expires=1762311600&x-signature=ZpJhCS9VISLDkSUNWbpmSLR4ZHA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7453436993134035720","1735388537","2024-12-28T12:22:17.000Z",,,,,"92","https://www.tiktok.com/@lgbt.vn/video/7453436138989161736","false",,"false",,"1","https://www.tiktok.com/@lgbt.vn/video/7453436138989161736","áp lực định kiến xã hội","7250497205029864454","nhlgm1","https://www.tiktok.com/@lgbt.vn/video/7453436138989161736"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/5b796e7ae4a82e168d600250b6e3c5d8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0df7ce73&x-expires=1762311600&x-signature=CYEw2Q1%2F3wKU41pGpOyEDOBjFxY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7453888077653181185","1735493570","2024-12-29T17:32:50.000Z",,,,,"4","https://www.tiktok.com/@lgbt.vn/video/7453436138989161736","false",,"false",,"0","https://www.tiktok.com/@lgbt.vn/video/7453436138989161736","Các bạn ơi yêu nhau là mình phải đủ trưởng thành và cố gắng và chịu đựng nữa nhường nhịn nhau nữa các bạn ơi, do các bạn thấy từ khi quen bồ chi tiêu quá hết tiền vì lí do đó mà bỏ người ta thấy tội người ta hông? Đó là câu chuyện của tui vừa xảy ra năm 2023 lun đó ạ","6876286608086549505","nqt2002_","https://www.tiktok.com/@lgbt.vn/video/7453436138989161736"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/86fe0abda62490e92cc84de8dd862c68~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=27f4800f&x-expires=1762311600&x-signature=mb1LN%2FeTVpjiXZcZPCViRrJC%2B9g%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7454502884455056146","1735636713","2024-12-31T09:18:33.000Z",,,,,"73","https://www.tiktok.com/@lgbt.vn/video/7453436138989161736","false",,"false",,"11","https://www.tiktok.com/@lgbt.vn/video/7453436138989161736","Mk quen chị ng iu từ 19-12-2012 đến nay đã dc 12 năm r","6589589481153167362","quinh1110","https://www.tiktok.com/@lgbt.vn/video/7453436138989161736"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/d83abfb68bfd3c089bce760f26087631~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=08b64855&x-expires=1762311600&x-signature=XiLocCGOk9QhH1DeBNYFoNydZqs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7453446339112895250","1735390712","2024-12-28T12:58:32.000Z",,,,,"31","https://www.tiktok.com/@lgbt.vn/video/7453436138989161736","false",,"false",,"0","https://www.tiktok.com/@lgbt.vn/video/7453436138989161736","nha mình 16 năm.❤️","7089424603307951106","fayeyoko.loveyou14_19","https://www.tiktok.com/@lgbt.vn/video/7453436138989161736"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/6a0f17f262b9e00c1e0cf4c5a374ac15~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0ff737a9&x-expires=1762311600&x-signature=MGR5BiCgWxsGKSCu5KJQFzXvEO0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7458791769008128789","1736635367","2025-01-11T22:42:47.000Z",,,,,"6","https://www.tiktok.com/@lgbt.vn/video/7453436138989161736","false",,"false",,"0","https://www.tiktok.com/@lgbt.vn/video/7453436138989161736","gia đình mình từ 2008 đây, có chung 1 bé gái năm 2011","6671471509066743814","numnumnah","https://www.tiktok.com/@lgbt.vn/video/7453436138989161736"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/98e0bd3b05fa236d04eb81a5ec8e1765~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b5aa7b9a&x-expires=1762311600&x-signature=d4M7FYGd8GihCVe9ABV64ARHr3k%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7454378578304041746","1735607784","2024-12-31T01:16:24.000Z",,,,,"2","https://www.tiktok.com/@lgbt.vn/video/7453436138989161736","false",,"false",,"1","https://www.tiktok.com/@lgbt.vn/video/7453436138989161736","mệt mỏi","7016920059466269723","haken522","https://www.tiktok.com/@lgbt.vn/video/7453436138989161736"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/568ebb2acd875602d3679772f7e554f9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=cd37e991&x-expires=1762311600&x-signature=%2FqfRDW01U0M6h9fIN22JIgwGPJ8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7453785363322143496","1735469653","2024-12-29T10:54:13.000Z",,,,,"1","https://www.tiktok.com/@lgbt.vn/video/7453436138989161736","false",,"false",,"0","https://www.tiktok.com/@lgbt.vn/video/7453436138989161736","Mình 13 năm🥰🥰","66674311875","nguyentruong161088","https://www.tiktok.com/@lgbt.vn/video/7453436138989161736"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/ca32c1702d12949ab1ef8153d4b99843~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=896df6ed&x-expires=1762311600&x-signature=g2YWzSh4wSesjSnR0pX5k4dJios%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7454178474250175233","1735561183","2024-12-30T12:19:43.000Z",,,,,"34","https://www.tiktok.com/@lgbt.vn/video/7453436138989161736","false",,"false",,"3","https://www.tiktok.com/@lgbt.vn/video/7453436138989161736","Có tiền mới có quyền dc iu trong giới này","6975738367699911682","mai9_96","https://www.tiktok.com/@lgbt.vn/video/7453436138989161736"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/396e80e809534f2aa94f3f5cbd9cd0d1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d370a8f4&x-expires=1762311600&x-signature=%2FLfji46rP1aElCyfH26hSSRnHmE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7453719399652918032","1735454295","2024-12-29T06:38:15.000Z",,,,,"5","https://www.tiktok.com/@lgbt.vn/video/7453436138989161736","false",,"false",,"0","https://www.tiktok.com/@lgbt.vn/video/7453436138989161736","nghe mà nó thấm đối với tôi 😔","7022612800153469978","minhkhoa222006","https://www.tiktok.com/@lgbt.vn/video/7453436138989161736"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/d092024516898a3ba0fb27d23b159c8e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8aaafb1f&x-expires=1762311600&x-signature=w8XEZGsJYj6Bv09hJIqTS2gP2ME%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7453795670543041301","1735472056","2024-12-29T11:34:16.000Z",,,,,"2","https://www.tiktok.com/@lgbt.vn/video/7453436138989161736","false",,"false",,"0","https://www.tiktok.com/@lgbt.vn/video/7453436138989161736","tui bot (nam) và chắc hết kiếp này không kiếm được ai làm người yêu cô đơn hết đời","7133940095007065115","thanhbinhyentinh","https://www.tiktok.com/@lgbt.vn/video/7453436138989161736"
