"avatarThumbnail","cid","createTime","createTimeISO","detailedMentions/0/nickName","detailedMentions/0/profileUrl","detailedMentions/0/secUid","detailedMentions/0/userId","detailedMentions/1/nickName","detailedMentions/1/profileUrl","detailedMentions/1/secUid","detailedMentions/1/userId","detailedMentions/2/nickName","detailedMentions/2/profileUrl","detailedMentions/2/secUid","detailedMentions/2/userId","detailedMentions/3/nickName","detailedMentions/3/profileUrl","detailedMentions/3/secUid","detailedMentions/3/userId","diggCount","input","likedByAuthor","mentions/0","mentions/1","mentions/2","mentions/3","pinnedByAuthor","repliesToId","replyCommentTotal","submittedVideoUrl","text","uid","uniqueId","videoWebUrl"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/ef99181c810a743de2b0b8c781839330~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=fd2acb2f&x-expires=1762408800&x-signature=YAo1m%2FujK4Jw13nO4Amlz1H0sMA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7351828340761936641","1711730939","2024-03-29T16:48:59.000Z",,,,,,,,,,,,,,,,,"827","https://www.tiktok.com/@lgbt.vn/video/7351685059654552834","false",,,,,"false",,"30","https://www.tiktok.com/@lgbt.vn/video/7351685059654552834","tui đợi VN ... mong s này tui có thể cho ng tui iu đc danh phận, có 1 gđ nhỏ riêng của bản thân","6739720621364790274","user897640226","https://www.tiktok.com/@lgbt.vn/video/7351685059654552834"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/3db5dd51409f74f467e0630f9c9bb449~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8b400537&x-expires=1762408800&x-signature=wGrZCzs%2BgjAM%2BJOn5CT3PTabfN4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7362595656277607175","1714237891","2024-04-27T17:11:31.000Z",,,,,,,,,,,,,,,,,"238","https://www.tiktok.com/@lgbt.vn/video/7351685059654552834","false",,,,,"false",,"34","https://www.tiktok.com/@lgbt.vn/video/7351685059654552834","chờ Việt Nam💞","7352923706186023944","_.imyourdrain._","https://www.tiktok.com/@lgbt.vn/video/7351685059654552834"
"https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/4e1713f6df26336b47f61f47b5c1a28f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=46fa1fec&x-expires=1762408800&x-signature=ZkeS3EAQcAVVbjHeFdpZZEbDjkk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7379170949461345040","1718097132","2024-06-11T09:12:12.000Z",,,,,,,,,,,,,,,,,"12","https://www.tiktok.com/@lgbt.vn/video/7351685059654552834","false",,,,,"false",,"8","https://www.tiktok.com/@lgbt.vn/video/7351685059654552834","Chờ VN .....🥰","7295756241635623943","dii_trann","https://www.tiktok.com/@lgbt.vn/video/7351685059654552834"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/28114625b9ead29fc63270ee13ed872f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0bd90b53&x-expires=1762408800&x-signature=BgJwaYP96RLbbdb6Ci6fArRbhIM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7379089894712836882","1718081271","2024-06-11T04:47:51.000Z",,,,,,,,,,,,,,,,,"7","https://www.tiktok.com/@lgbt.vn/video/7351685059654552834","false",,,,,"false",,"3","https://www.tiktok.com/@lgbt.vn/video/7351685059654552834","tui chờ VN","7272336496223650834","tu.tm6043","https://www.tiktok.com/@lgbt.vn/video/7351685059654552834"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/3660fcda58945d26381e7dfe7f98190f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=227a8c6f&x-expires=1762408800&x-signature=6K30dGhHUhyPvHhog4Q9Fhzb2hs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7351698066216387329","1711700608","2024-03-29T08:23:28.000Z",,,,,,,,,,,,,,,,,"83","https://www.tiktok.com/@lgbt.vn/video/7351685059654552834","false",,,,,"false",,"0","https://www.tiktok.com/@lgbt.vn/video/7351685059654552834","Quá tuyệt vời 🥰🥰🥰","6892700161781695490","miniheo24","https://www.tiktok.com/@lgbt.vn/video/7351685059654552834"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/9a30b17008a41cc44246201ac5bc75f9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0ef48447&x-expires=1762408800&x-signature=sDWErZcnp9tTeIeK1IlBvy6eDfA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7363913394225939216","1714544713","2024-05-01T06:25:13.000Z",,,,,,,,,,,,,,,,,"151","https://www.tiktok.com/@lgbt.vn/video/7351685059654552834","false",,,,,"false",,"3","https://www.tiktok.com/@lgbt.vn/video/7351685059654552834","tôi thấy bình thường cưới ai cũng được miễn hạnh phúc không ai nuôi ai mắc gì biểu quyết cứ yêu là cưới haha","7074068355841999873","suncookie_2412","https://www.tiktok.com/@lgbt.vn/video/7351685059654552834"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/c72527534167eb033d32bb6d624cd6f0~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d0050154&x-expires=1762408800&x-signature=Loyo3WsuwhYY24hC%2BSQpEbDiiB0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7369874433123926802","1715932618","2024-05-17T07:56:58.000Z",,,,,,,,,,,,,,,,,"63","https://www.tiktok.com/@lgbt.vn/video/7351685059654552834","false",,,,,"false",,"3","https://www.tiktok.com/@lgbt.vn/video/7351685059654552834","Tôi đã cưới vk đc 2 năm và 2 bên gia đình điều vui vẻ chúc phúc cho tôi giờ chỉ chờ VN hợp pháp hóa nữa là tôi không còn ko hp hơn. Chúc cho tất cả hp","6961865833888187394","nguyenken65cantho","https://www.tiktok.com/@lgbt.vn/video/7351685059654552834"
"https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/ab49637231e15b0d0eb4b1cd79fdc33e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d054d7b0&x-expires=1762408800&x-signature=mzut26xB5529%2Fig5A9TOG5R62Tw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7352024867288318736","1711776701","2024-03-30T05:31:41.000Z",,,,,,,,,,,,,,,,,"9","https://www.tiktok.com/@lgbt.vn/video/7351685059654552834","false",,,,,"false",,"0","https://www.tiktok.com/@lgbt.vn/video/7351685059654552834","việt nam","7040252241203512321","hung93wai","https://www.tiktok.com/@lgbt.vn/video/7351685059654552834"
"https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/13d15a274c0779f9765501aa17a1502b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1fde8244&x-expires=1762408800&x-signature=BFHkayjGaKfFRnPQm2J6mk5I%2Fqc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7378877448090419976","1718028792","2024-06-10T14:13:12.000Z",,,,,,,,,,,,,,,,,"10","https://www.tiktok.com/@lgbt.vn/video/7351685059654552834","false",,,,,"false",,"0","https://www.tiktok.com/@lgbt.vn/video/7351685059654552834","Đồng ý và rất Ủng Hộ🥰","7320408212493763586","nguoidepcuae","https://www.tiktok.com/@lgbt.vn/video/7351685059654552834"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/dd9655d3d72e59c46fc1c7e75a442239~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f9962dca&x-expires=1762408800&x-signature=r0Sk6sRLXzaIVvqtFsXJXrQPvhc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7352437937748247314","1711872871","2024-03-31T08:14:31.000Z",,,,,,,,,,,,,,,,,"25","https://www.tiktok.com/@lgbt.vn/video/7351685059654552834","false",,,,,"false",,"0","https://www.tiktok.com/@lgbt.vn/video/7351685059654552834","yehh , TÔI ĐỒNG Ý 💓🫶","7189868785817420801","yurii_bonichiw","https://www.tiktok.com/@lgbt.vn/video/7351685059654552834"
