"attachments/0/__module_component_CometUFICommentAnimatedImageAttachment_attachment/__dr","attachments/0/__module_operation_CometUFICommentAnimatedImageAttachment_attachment/__dr","attachments/0/__typename","attachments/0/animated_image/height","attachments/0/animated_image/uri","attachments/0/animated_image/width","attachments/0/animated_image_attribution","attachments/0/animated_image_caption","attachments/0/audio_availability","attachments/0/audio_settings","attachments/0/audio_user_preferred_language","attachments/0/autoplay_gating_result","attachments/0/broadcast_id","attachments/0/broadcast_low_latency_config","attachments/0/broadcast_status","attachments/0/broadcaster_origin","attachments/0/browser_native_hd_url","attachments/0/browser_native_sd_url","attachments/0/can_autoplay","attachments/0/can_use_oz","attachments/0/captions_settings","attachments/0/captions_url","attachments/0/comet_video_player_context_sensitive_config","attachments/0/comet_video_player_nextgendash_availability","attachments/0/comet_video_player_static_config","attachments/0/dash_manifest_url","attachments/0/drm_info","attachments/0/fallbackImage/height","attachments/0/fallbackImage/uri","attachments/0/fallbackImage/width","attachments/0/fbls_tier","attachments/0/frame_count","attachments/0/frame_rate","attachments/0/frames_per_column","attachments/0/frames_per_row","attachments/0/height","attachments/0/id","attachments/0/image/height","attachments/0/image/uri","attachments/0/image/width","attachments/0/is_gaming_video","attachments/0/is_latency_menu_enabled","attachments/0/is_latency_sensitive_broadcast","attachments/0/is_live_streaming","attachments/0/is_live_trace_enabled","attachments/0/is_looping","attachments/0/is_ncsr","attachments/0/is_podcast_video","attachments/0/is_spherical","attachments/0/is_spherical_enabled","attachments/0/is_video_broadcast","attachments/0/label","attachments/0/latency_sensitive_config","attachments/0/live_playback_instrumentation_configs","attachments/0/loop_count","attachments/0/min_quality_preference","attachments/0/p2p_settings","attachments/0/pack","attachments/0/pack/id","attachments/0/pack/name","attachments/0/permalink_url","attachments/0/playlist","attachments/0/pmv_metadata","attachments/0/preferred_thumbnail","attachments/0/spherical_video_fallback_urls","attachments/0/spherical_video_renderer","attachments/0/sprite_image","attachments/0/sprite_image/uri","attachments/0/sticker_image/__typename","attachments/0/sticker_image/uri","attachments/0/unsupported_browser_message","attachments/0/video_imf_data","attachments/0/video_player_shaka_performance_logger_init/__module_component_useVideoPlayerShakaPerformanceLoggerRelayImpl_video/__dr","attachments/0/video_player_shaka_performance_logger_init/__module_operation_useVideoPlayerShakaPerformanceLoggerRelayImpl_video/__dr","attachments/0/video_player_shaka_performance_logger_init/__typename","attachments/0/video_player_shaka_performance_logger_init2/__module_component_useVideoPlayerShakaPerformanceLoggerBuilder_video/__dr","attachments/0/video_player_shaka_performance_logger_init2/__module_operation_useVideoPlayerShakaPerformanceLoggerBuilder_video/__dr","attachments/0/video_player_shaka_performance_logger_init2/__typename","attachments/0/video_player_shaka_performance_logger_init2/per_session_sampling_rate","attachments/0/video_player_shaka_performance_logger_should_sample","attachments/0/video_status_type","attachments/0/viewer_autoplay_setting","attachments/0/width","commentUrl","commentsCount","date","facebookId","facebookUrl","feedbackId","id","inputUrl","likesCount","parentComment/author/__typename","parentComment/author/id","parentComment/author/name","parentComment/author/short_name","parentComment/id","parentReply/author/__typename","parentReply/author/gender","parentReply/author/id","parentReply/author/name","parentReply/id","postTitle","profileId","profileName","profilePicture","profileUrl","replyToCommentId","text","threadingDepth"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1711941976238180/?comment_id=836993531536143","8","2024-09-08T15:59:46.000Z","1021388229658673","https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1711941976238180","ZmVlZGJhY2s6MTAyMTM4ODIyOTY1ODY3M184MzY5OTM1MzE1MzYxNDM=","Y29tbWVudDoxMDIxMzg4MjI5NjU4NjczXzgzNjk5MzUzMTUzNjE0Mw==","https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1711941976238180","39",,,,,,,,,,,"Lâu ngày lắm rồi chúng ta mới gặp lại nhau 
-----
🏳️‍🌈🏳️‍🌈🏳️‍🌈 Phim Boy's Love “Bữa tối bánh ngọt và anh"" thuộc bản quyền của MCV Network

#MCVNetwork #MCVGroup #MCVMedia #MCV #LGBT #MeChonDauCao...","pfbid02V6RFv5JbTkiPMmqUVujiP6aQcy28av4SBZMd4inJoXgec2REAnm9gwgfkDfavn1fl","Nguyễn Thùy Trang","https://scontent.fagc1-1.fna.fbcdn.net/v/t39.30808-1/552188680_122260119512206522_5915369641846115945_n.jpg?stp=c0.0.576.576a_cp0_dst-jpg_s32x32_tt6&_nc_cat=106&ccb=1-7&_nc_sid=e99d92&_nc_ohc=SzQ7rmWcoeYQ7kNvwFgoTgC&_nc_oc=AdkAqfffO7WEsPnJZe8x9BtSVQIFzy6DA_qkus0SCWr_8WgYfEJqpXHJG9Gl64kIb-w&_nc_zt=24&_nc_ht=scontent.fagc1-1.fna&_nc_gid=Rtj4yJlMk8_ICVsu6Nr9Eg&oh=00_AfjC6lb9JGvn6my8k44ejCgOsy_JUzcrOrEKRn4Xunjezg&oe=6910E1B2","https://www.facebook.com/nguyen.thuy.trang.924248",,"Nhìn cái anh mặc áo sám nhìn giống n ô nô quá","0"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1711941976238180/?comment_id=525290286650126",,"2024-09-07T12:57:19.000Z","1021388229658673","https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1711941976238180","ZmVlZGJhY2s6MTAyMTM4ODIyOTY1ODY3M181MjUyOTAyODY2NTAxMjY=","Y29tbWVudDoxMDIxMzg4MjI5NjU4NjczXzUyNTI5MDI4NjY1MDEyNg==","https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1711941976238180","26",,,,,,,,,,,"Lâu ngày lắm rồi chúng ta mới gặp lại nhau 
-----
🏳️‍🌈🏳️‍🌈🏳️‍🌈 Phim Boy's Love “Bữa tối bánh ngọt và anh"" thuộc bản quyền của MCV Network

#MCVNetwork #MCVGroup #MCVMedia #MCV #LGBT #MeChonDauCao...","pfbid0BbRNAU4GnapiBU1EuNZxGNnrBq7HzgPrQLyVz9GXhPXVgEeKAR5jfT1sBb9Mcpexl","Huong Nguyen","https://scontent.fagc1-2.fna.fbcdn.net/v/t39.30808-1/549431046_1448876272859497_3489016004300247913_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=107&ccb=1-7&_nc_sid=e99d92&_nc_ohc=xuJCxXfh--UQ7kNvwGR_UJ7&_nc_oc=Adn_-6hgajZvaoIVrTnz3DJRItlWYDvJ-kNFnOGqXmO6HTanqSUuOsxpEBP_uvZ2wRg&_nc_zt=24&_nc_ht=scontent.fagc1-2.fna&_nc_gid=Rtj4yJlMk8_ICVsu6Nr9Eg&oh=00_Afg53x7uDd1a1dhoPiw4hDNQ_KQKDLuvp2F6rsu3PNpIyg&oe=6910E0B4","https://www.facebook.com/people/Huong-Nguyen/pfbid0BbRNAU4GnapiBU1EuNZxGNnrBq7HzgPrQLyVz9GXhPXVgEeKAR5jfT1sBb9Mcpexl/",,"Khi các bạn coi họ là những người bt bạn sẽ không còn thấy ghê sợ nữa.minh xem phim  bl nhiều mình thấy TC của họ tốt hơn so với tc nam nữ.dù sao cũng chúc cho tất cả chúng ta dù giới tính nào cũng đáng được kính trọng.","0"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1711941976238180/?comment_id=864532348967791","36","2024-09-07T06:49:04.000Z","1021388229658673","https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1711941976238180","ZmVlZGJhY2s6MTAyMTM4ODIyOTY1ODY3M184NjQ1MzIzNDg5Njc3OTE=","Y29tbWVudDoxMDIxMzg4MjI5NjU4NjczXzg2NDUzMjM0ODk2Nzc5MQ==","https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1711941976238180","35",,,,,,,,,,,"Lâu ngày lắm rồi chúng ta mới gặp lại nhau 
-----
🏳️‍🌈🏳️‍🌈🏳️‍🌈 Phim Boy's Love “Bữa tối bánh ngọt và anh"" thuộc bản quyền của MCV Network

#MCVNetwork #MCVGroup #MCVMedia #MCV #LGBT #MeChonDauCao...","pfbid0GwuUutQdyov6L23Vtp8Lu9PPVnpAChBwWe88RxZBmrqoLLZHTQ8CWgiAPn2m6gbHl","Hải Đăng","https://scontent.fagc1-1.fna.fbcdn.net/v/t1.30497-1/453178253_471506465671661_2781666950760530985_n.png?stp=cp0_dst-png_s32x32&_nc_cat=110&ccb=1-7&_nc_sid=136b72&_nc_ohc=sf_Q6oMt5UwQ7kNvwE7IeRE&_nc_oc=Adk26Ut4Yl0NrcRjWp5lcg-3jbcXyA1adycHDbfr-DlkxicBDkrzcZDFM6gXfl0syPE&_nc_zt=24&_nc_ht=scontent.fagc1-1.fna&oh=00_AfgZUT4wdcGeeW2VZE7VuSj4cIx0yR10-53lgkm0wNz_xg&oe=6932657A","https://www.facebook.com/hai.ang.388718",,"tao ko biết mọi ng sao nhưng voi tao xem ái ái hôn nhau thấy rợn 🙃🙃🙃","0"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1711941976238180/?comment_id=1519623428918452",,"2024-09-17T09:09:12.000Z","1021388229658673","https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1711941976238180","ZmVlZGJhY2s6MTAyMTM4ODIyOTY1ODY3M18xNTE5NjIzNDI4OTE4NDUy","Y29tbWVudDoxMDIxMzg4MjI5NjU4NjczXzE1MTk2MjM0Mjg5MTg0NTI=","https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1711941976238180","3",,,,,,,,,,,"Lâu ngày lắm rồi chúng ta mới gặp lại nhau 
-----
🏳️‍🌈🏳️‍🌈🏳️‍🌈 Phim Boy's Love “Bữa tối bánh ngọt và anh"" thuộc bản quyền của MCV Network

#MCVNetwork #MCVGroup #MCVMedia #MCV #LGBT #MeChonDauCao...","61557677504508","Đỗ Hồng Uyên Phương","https://scontent.fagc1-2.fna.fbcdn.net/v/t39.30808-1/487144660_122192033036255916_6928785315092268188_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=107&ccb=1-7&_nc_sid=1d2534&_nc_ohc=ejoJDC2I8UsQ7kNvwH3WwEq&_nc_oc=Admo133U_tda_AQILHHKR06kktK1glX_5sZZAURaebBqgEryvaWuuGKodOD_08tDfq8&_nc_zt=24&_nc_ht=scontent.fagc1-2.fna&_nc_gid=Rtj4yJlMk8_ICVsu6Nr9Eg&oh=00_Afjqn2FO-kH1SAxiVDNRs424hodqloc4gWyKnmkkaRB3XA&oe=6910D06E","https://www.facebook.com/people/%C4%90%E1%BB%97-H%E1%BB%93ng-Uy%C3%AAn-Ph%C6%B0%C6%A1ng/61557677504508/",,"Nờ ô nô đóng phim boylove kìa bây ơi mới biết lun á :333","0"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1711941976238180/?comment_id=523657863487369","1","2024-09-09T16:44:35.000Z","1021388229658673","https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1711941976238180","ZmVlZGJhY2s6MTAyMTM4ODIyOTY1ODY3M181MjM2NTc4NjM0ODczNjk=","Y29tbWVudDoxMDIxMzg4MjI5NjU4NjczXzUyMzY1Nzg2MzQ4NzM2OQ==","https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1711941976238180","4",,,,,,,,,,,"Lâu ngày lắm rồi chúng ta mới gặp lại nhau 
-----
🏳️‍🌈🏳️‍🌈🏳️‍🌈 Phim Boy's Love “Bữa tối bánh ngọt và anh"" thuộc bản quyền của MCV Network

#MCVNetwork #MCVGroup #MCVMedia #MCV #LGBT #MeChonDauCao...","100086410908606","Ng Trần Minh Thư","https://scontent.fagc1-2.fna.fbcdn.net/v/t39.30808-1/571572941_809136548643368_5663971363146457804_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=109&ccb=1-7&_nc_sid=1d2534&_nc_ohc=UTSRrNyFLlsQ7kNvwH0oOjm&_nc_oc=AdlZ7_cpXkzYCmjubE43QPHNi9Fsqe-HWqLAhoOuJD-K7RmKLU8aid-PbJWxH-itXNs&_nc_zt=24&_nc_ht=scontent.fagc1-2.fna&_nc_gid=Rtj4yJlMk8_ICVsu6Nr9Eg&oh=00_AfijbLzN_Q0TKOx12zFKG50rukgrXUPykT2xcYwpNzvvLg&oe=6910C789","https://www.facebook.com/liamz.w21",,"Có ai thấy ông áo xám giống nờ ô nô ko 🥰","0"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1711941976238180/?comment_id=1206855217263107",,"2024-09-07T17:01:21.000Z","1021388229658673","https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1711941976238180","ZmVlZGJhY2s6MTAyMTM4ODIyOTY1ODY3M18xMjA2ODU1MjE3MjYzMTA3","Y29tbWVudDoxMDIxMzg4MjI5NjU4NjczXzEyMDY4NTUyMTcyNjMxMDc=","https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1711941976238180","2",,,,,,,,,,,"Lâu ngày lắm rồi chúng ta mới gặp lại nhau 
-----
🏳️‍🌈🏳️‍🌈🏳️‍🌈 Phim Boy's Love “Bữa tối bánh ngọt và anh"" thuộc bản quyền của MCV Network

#MCVNetwork #MCVGroup #MCVMedia #MCV #LGBT #MeChonDauCao...","100012522885068","Thơm","https://scontent.fagc1-1.fna.fbcdn.net/v/t39.30808-1/484020272_2058979421196134_2768920505056928249_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=106&ccb=1-7&_nc_sid=1d2534&_nc_ohc=nP9PwLTbibAQ7kNvwEJMBdB&_nc_oc=AdmBzmZJQ7UjAc0OGJXeB6zOINokkzWmR23tl89W2FVJqYXUl_B4zj4DlIt267qvo9A&_nc_zt=24&_nc_ht=scontent.fagc1-1.fna&_nc_gid=Rtj4yJlMk8_ICVsu6Nr9Eg&oh=00_AfjSyizjamqYr4SyrrjgtLs26BFr3tQuVdbvobutqRkk8A&oe=6910DB6C","https://www.facebook.com/han.bambi.1238",,"Ơ kìa Nờ ô nô","0"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1711941976238180/?comment_id=485021024369146","2","2024-09-07T07:49:47.000Z","1021388229658673","https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1711941976238180","ZmVlZGJhY2s6MTAyMTM4ODIyOTY1ODY3M180ODUwMjEwMjQzNjkxNDY=","Y29tbWVudDoxMDIxMzg4MjI5NjU4NjczXzQ4NTAyMTAyNDM2OTE0Ng==","https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1711941976238180","11",,,,,,,,,,,"Lâu ngày lắm rồi chúng ta mới gặp lại nhau 
-----
🏳️‍🌈🏳️‍🌈🏳️‍🌈 Phim Boy's Love “Bữa tối bánh ngọt và anh"" thuộc bản quyền của MCV Network

#MCVNetwork #MCVGroup #MCVMedia #MCV #LGBT #MeChonDauCao...","61559936137979","Nguyễn TLy","https://scontent.fagc1-1.fna.fbcdn.net/v/t1.30497-1/453178253_471506465671661_2781666950760530985_n.png?stp=cp0_dst-png_s32x32&_nc_cat=110&ccb=1-7&_nc_sid=b224c7&_nc_ohc=sf_Q6oMt5UwQ7kNvwE7IeRE&_nc_oc=Adk26Ut4Yl0NrcRjWp5lcg-3jbcXyA1adycHDbfr-DlkxicBDkrzcZDFM6gXfl0syPE&_nc_zt=24&_nc_ht=scontent.fagc1-1.fna&oh=00_AfgZUT4wdcGeeW2VZE7VuSj4cIx0yR10-53lgkm0wNz_xg&oe=6932657A",,,"N Ô NÔ KÌA BAY","0"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1711941976238180/?comment_id=1060692315651722","1","2024-09-07T07:30:13.000Z","1021388229658673","https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1711941976238180","ZmVlZGJhY2s6MTAyMTM4ODIyOTY1ODY3M18xMDYwNjkyMzE1NjUxNzIy","Y29tbWVudDoxMDIxMzg4MjI5NjU4NjczXzEwNjA2OTIzMTU2NTE3MjI=","https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1711941976238180","5",,,,,,,,,,,"Lâu ngày lắm rồi chúng ta mới gặp lại nhau 
-----
🏳️‍🌈🏳️‍🌈🏳️‍🌈 Phim Boy's Love “Bữa tối bánh ngọt và anh"" thuộc bản quyền của MCV Network

#MCVNetwork #MCVGroup #MCVMedia #MCV #LGBT #MeChonDauCao...","100004313027922","Kien Trung Tran","https://scontent.fagc1-2.fna.fbcdn.net/v/t39.30808-1/321434167_420440106884856_2740065238088992051_n.jpg?stp=c0.0.720.720a_cp0_dst-jpg_s32x32_tt6&_nc_cat=104&ccb=1-7&_nc_sid=1d2534&_nc_ohc=ds6B9CWs6wkQ7kNvwHZbcKx&_nc_oc=AdmpSD78NiPGH3pwnafpam1p0Ro5m3ZemYoq_F5DMOiem9SlHXL8SMCTx8u3y8A_YIU&_nc_zt=24&_nc_ht=scontent.fagc1-2.fna&_nc_gid=Rtj4yJlMk8_ICVsu6Nr9Eg&oh=00_AfjHY4TBrtiJzKJebQ3ZgbZ2mzkcvo23iYCWiV79FLFIwQ&oe=6910F7AC","https://www.facebook.com/duyennguyen.nguyen.7393",,"Kinh tom","0"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1711941976238180/?comment_id=717677467190829",,"2024-09-12T16:09:10.000Z","1021388229658673","https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1711941976238180","ZmVlZGJhY2s6MTAyMTM4ODIyOTY1ODY3M183MTc2Nzc0NjcxOTA4Mjk=","Y29tbWVudDoxMDIxMzg4MjI5NjU4NjczXzcxNzY3NzQ2NzE5MDgyOQ==","https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1711941976238180","2",,,,,,,,,,,"Lâu ngày lắm rồi chúng ta mới gặp lại nhau 
-----
🏳️‍🌈🏳️‍🌈🏳️‍🌈 Phim Boy's Love “Bữa tối bánh ngọt và anh"" thuộc bản quyền của MCV Network

#MCVNetwork #MCVGroup #MCVMedia #MCV #LGBT #MeChonDauCao...","100090761205852","Nguyễn Thị Ngọc Diệp","https://scontent.fagc1-2.fna.fbcdn.net/v/t39.30808-1/507949960_667072742994760_2396919223503739051_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=100&ccb=1-7&_nc_sid=1d2534&_nc_ohc=Bb7olpoDNbkQ7kNvwGxQqMf&_nc_oc=AdloyEh1xRdkf74NaQ_a3xMscJfrd1Re8UzGGha4Nn9SvPYT7NWA120eD9RfRd0fsSA&_nc_zt=24&_nc_ht=scontent.fagc1-2.fna&_nc_gid=Rtj4yJlMk8_ICVsu6Nr9Eg&oh=00_Afh4yBoT816SkW6bJyguZ6Lqd6rxktMmrpUTkbPGudB-fQ&oe=6910E3B4","https://www.facebook.com/people/Nguy%E1%BB%85n-Th%E1%BB%8B-Ng%E1%BB%8Dc-Di%E1%BB%87p/100090761205852/",,"ơ anh nờ ô nô-))","0"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1711941976238180/?comment_id=1172162474085528",,"2024-09-08T00:23:57.000Z","1021388229658673","https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1711941976238180","ZmVlZGJhY2s6MTAyMTM4ODIyOTY1ODY3M18xMTcyMTYyNDc0MDg1NTI4","Y29tbWVudDoxMDIxMzg4MjI5NjU4NjczXzExNzIxNjI0NzQwODU1Mjg=","https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1711941976238180","2",,,,,,,,,,,"Lâu ngày lắm rồi chúng ta mới gặp lại nhau 
-----
🏳️‍🌈🏳️‍🌈🏳️‍🌈 Phim Boy's Love “Bữa tối bánh ngọt và anh"" thuộc bản quyền của MCV Network

#MCVNetwork #MCVGroup #MCVMedia #MCV #LGBT #MeChonDauCao...","100092336157647","Kỳy Đô","https://scontent.fagc1-1.fna.fbcdn.net/v/t39.30808-1/553718761_743496778738187_1451703276393134266_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=102&ccb=1-7&_nc_sid=1d2534&_nc_ohc=MsPqG4MazWcQ7kNvwF2M1ZV&_nc_oc=AdmO856ja6AJsjRKTLvFEOP9cpw0ABMtsldiBRI1Yl8kNNcZS7KZyQC3lqXjFDoQfo0&_nc_zt=24&_nc_ht=scontent.fagc1-1.fna&_nc_gid=Rtj4yJlMk8_ICVsu6Nr9Eg&oh=00_Afi_2AdXH3kOWRNdhXxt0O_deIj5kTaZFeTs3uG8h3SfgA&oe=6910F964","https://www.facebook.com/kyy.o.617742",,"Giống nờ ô nô z","0"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1711941976238180/?comment_id=836993531536143&reply_comment_id=533909749096921",,"2024-09-08T23:32:03.000Z","1021388229658673","https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1711941976238180","ZmVlZGJhY2s6MTAyMTM4ODIyOTY1ODY3M181MzM5MDk3NDkwOTY5MjE=","Y29tbWVudDoxMDIxMzg4MjI5NjU4NjczXzUzMzkwOTc0OTA5NjkyMQ==","https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1711941976238180","1","User","pfbid02V6RFv5JbTkiPMmqUVujiP6aQcy28av4SBZMd4inJoXgec2REAnm9gwgfkDfavn1fl","Nguyễn Thùy Trang","Thùy Trang","Y29tbWVudDoxMDIxMzg4MjI5NjU4NjczXzgzNjk5MzUzMTUzNjE0Mw==","User","FEMALE","pfbid02V6RFv5JbTkiPMmqUVujiP6aQcy28av4SBZMd4inJoXgec2REAnm9gwgfkDfavn1fl","Nguyễn Thùy Trang","Y29tbWVudDoxMDIxMzg4MjI5NjU4NjczXzgzNjk5MzUzMTUzNjE0Mw==","Lâu ngày lắm rồi chúng ta mới gặp lại nhau 
-----
🏳️‍🌈🏳️‍🌈🏳️‍🌈 Phim Boy's Love “Bữa tối bánh ngọt và anh"" thuộc bản quyền của MCV Network

#MCVNetwork #MCVGroup #MCVMedia #MCV #LGBT #MeChonDauCao...","100005139999520","Nguyễn Trình","https://scontent.fmem1-2.fna.fbcdn.net/v/t39.30808-1/548953957_3121394731375163_8224274999338427409_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=104&ccb=1-7&_nc_sid=1d2534&_nc_ohc=lIsiL8U70sgQ7kNvwEGFyap&_nc_oc=Adm4FtOuFjyeZX8ATNemvl3is3pZZJsRoeH63Utj-PrxrwY8awEMJqX3v4mTBom43D0&_nc_zt=24&_nc_ht=scontent.fmem1-2.fna&_nc_gid=T3d4JZTpLgn66scTvylRnA&oh=00_AfgQ-9FTaj-asjPpnECbOP9kRO5dud66EfmeFyXBGm4YTQ&oe=6910FDD5","https://www.facebook.com/trinhdtkt.nguyen","Y29tbWVudDoxMDIxMzg4MjI5NjU4NjczXzgzNjk5MzUzMTUzNjE0Mw==","Nguyễn Thùy Trang nó chớ ai","1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1711941976238180/?comment_id=836993531536143&reply_comment_id=1192453715379890",,"2024-09-09T04:44:27.000Z","1021388229658673","https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1711941976238180","ZmVlZGJhY2s6MTAyMTM4ODIyOTY1ODY3M18xMTkyNDUzNzE1Mzc5ODkw","Y29tbWVudDoxMDIxMzg4MjI5NjU4NjczXzExOTI0NTM3MTUzNzk4OTA=","https://www.facebook.com/ComeOut.BuocRaAnhSang/videos/1711941976238180","1","User","pfbid02V6RFv5JbTkiPMmqUVujiP6aQcy28av4SBZMd4inJoXgec2REAnm9gwgfkDfavn1fl","Nguyễn Thùy Trang","Thùy Trang","Y29tbWVudDoxMDIxMzg4MjI5NjU4NjczXzgzNjk5MzUzMTUzNjE0Mw==","User","FEMALE","pfbid02V6RFv5JbTkiPMmqUVujiP6aQcy28av4SBZMd4inJoXgec2REAnm9gwgfkDfavn1fl","Nguyễn Thùy Trang","Y29tbWVudDoxMDIxMzg4MjI5NjU4NjczXzgzNjk5MzUzMTUzNjE0Mw==","Lâu ngày lắm rồi chúng ta mới gặp lại nhau 
-----
🏳️‍🌈🏳️‍🌈🏳️‍🌈 Phim Boy's Love “Bữa tối bánh ngọt và anh"" thuộc bản quyền của MCV Network

#MCVNetwork #MCVGroup #MCVMedia #MCV #LGBT #MeChonDauCao...","100076215320401","Trạmkýgửinỗibuồn ĐănglạiTiktok","https://scontent.fmem1-1.fna.fbcdn.net/v/t39.30808-1/494716894_722023657014805_7789824511559473541_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=103&ccb=1-7&_nc_sid=1d2534&_nc_ohc=VEKyZrLjJk4Q7kNvwGjqEzN&_nc_oc=Adlh-tzSGz1MJjCu_4t8R17g87cTuwWnnlQGwGZZKnW6KQ9RUfwPx-rPIXGV_z090jk&_nc_zt=24&_nc_ht=scontent.fmem1-1.fna&_nc_gid=T3d4JZTpLgn66scTvylRnA&oh=00_Afg0T_XbC7Dbd8ASbPF-YTxLTg2aK_Y4E2H8jeq6x0TUbA&oe=6910DB9D","https://www.facebook.com/tr.queens.2025","Y29tbWVudDoxMDIxMzg4MjI5NjU4NjczXzgzNjk5MzUzMTUzNjE0Mw==","Nguyễn Thùy Trang chính núa","1"
