"avatarThumbnail","cid","createTime","createTimeISO","detailedMentions/0/nickName","detailedMentions/0/profileUrl","detailedMentions/0/secUid","detailedMentions/0/userId","diggCount","input","likedByAuthor","mentions/0","pinnedByAuthor","repliesToId","replyCommentTotal","submittedVideoUrl","text","uid","uniqueId","videoWebUrl"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/e61a99b79454f9a29b5ac53a7b89489e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8d0dce38&x-expires=1762750800&x-signature=7m%2FJORn4fxBQdWTmzUVuBCEbjsU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","6863107730891145217","1597941799","2020-08-20T16:43:19.000Z",,,,,"2326","https://www.tiktok.com/@kenh14disoisaodi/video/6863072692321471746","false",,"false",,"45","https://www.tiktok.com/@kenh14disoisaodi/video/6863072692321471746","Sr nhưng nhìn giống phụ nữ tuổi trung niên😅","6608373805318930434","ngokimtuyen89","https://www.tiktok.com/@kenh14disoisaodi/video/6863072692321471746"
"https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/20cc9a4aff2db6a5ba6e08c7a0ec264c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8335cd04&x-expires=1762750800&x-signature=tgX1XrvgXpLVM3A8GYeCRScVjO4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","6863101361920851969","1597940318","2020-08-20T16:18:38.000Z",,,,,"858","https://www.tiktok.com/@kenh14disoisaodi/video/6863072692321471746","false",,"false",,"23","https://www.tiktok.com/@kenh14disoisaodi/video/6863072692321471746","Có ai giống tui nhìn cái miệng bã màk mắc mệt k😅😅","6787579367414809602","hanmoon29071996","https://www.tiktok.com/@kenh14disoisaodi/video/6863072692321471746"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7312106611294601218~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ce7ae2f1&x-expires=1762750800&x-signature=VlhLpomiVD2d1vTYxpL2ZFYu%2BIo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","6863116480222576642","1597943838","2020-08-20T17:17:18.000Z",,,,,"1363","https://www.tiktok.com/@kenh14disoisaodi/video/6863072692321471746","false",,"false",,"2","https://www.tiktok.com/@kenh14disoisaodi/video/6863072692321471746","Cảm nhận c này nói chuyện, vẻ mặt và giọng điệu khá là dễ thương và điềm tỉnh có tri thức và nói chuyện nghe rất dễ chịu.","6717622597767119874","harrynguyen2705","https://www.tiktok.com/@kenh14disoisaodi/video/6863072692321471746"
"https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/8f28cb3535d7f2d331fe931d601ce24f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=263966e6&x-expires=1762750800&x-signature=xQoPXJrotaY8KErmw%2FMlFX%2Bv3YM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","6863111141989072897","1597942595","2020-08-20T16:56:35.000Z",,,,,"220","https://www.tiktok.com/@kenh14disoisaodi/video/6863072692321471746","false",,"false",,"0","https://www.tiktok.com/@kenh14disoisaodi/video/6863072692321471746","Cố ấy nói chuyện thật chân tình và thật hay mình rất thích cô gái này, cố gắng thật nhiều nhé","6791845570954429441","papluoc","https://www.tiktok.com/@kenh14disoisaodi/video/6863072692321471746"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7324323897552633857~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=936430b8&x-expires=1762750800&x-signature=Dc5kA%2B%2B2myKjg89iNkx6P0i3II0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7374603447868818193","1717033697","2024-05-30T01:48:17.000Z",,,,,"0","https://www.tiktok.com/@kenh14disoisaodi/video/6863072692321471746","false",,"false",,"0","https://www.tiktok.com/@kenh14disoisaodi/video/6863072692321471746","nha giau thôi","6831919168854983682","thatyitinhui","https://www.tiktok.com/@kenh14disoisaodi/video/6863072692321471746"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/59c7e36c0d7f4c7e6dface1821573bb1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=58113233&x-expires=1762750800&x-signature=U4Z6TG9hiJgF6y79eotveO8kWqU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7402179050058580753","1723454119","2024-08-12T09:15:19.000Z",,,,,"0","https://www.tiktok.com/@kenh14disoisaodi/video/6863072692321471746","false",,"false",,"0","https://www.tiktok.com/@kenh14disoisaodi/video/6863072692321471746","🥰🥰🥰","6589152505069256706","nguyetpham996","https://www.tiktok.com/@kenh14disoisaodi/video/6863072692321471746"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7331225274865942549~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0c058183&x-expires=1762750800&x-signature=7%2Bdbr70%2BxRylOz6VlsdidyHUnwQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","6894999491289006081","1605367172","2020-11-14T15:19:32.000Z",,,,,"0","https://www.tiktok.com/@kenh14disoisaodi/video/6863072692321471746","false",,"false",,"0","https://www.tiktok.com/@kenh14disoisaodi/video/6863072692321471746","Nc nhìn mồm cứ sao sao ấy nhỉ","6820721700033053698","anhtuyet484","https://www.tiktok.com/@kenh14disoisaodi/video/6863072692321471746"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b5a7ad6515874255d78ea58d1bc249d4~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=998498a9&x-expires=1762750800&x-signature=n%2FpaEo9kG6j6gqtUlzqDC1LsgXM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","6886089657923911681","1603292691","2020-10-21T15:04:51.000Z",,,,,"0","https://www.tiktok.com/@kenh14disoisaodi/video/6863072692321471746","false",,"false",,"0","https://www.tiktok.com/@kenh14disoisaodi/video/6863072692321471746","ủa.. hoa hậu đây hả??? chời chời...","6563953395333021698","ngoc_tram_91","https://www.tiktok.com/@kenh14disoisaodi/video/6863072692321471746"
"https://p19-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/88994a5fd613e114963759c99226dbcb~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=fa2b8aad&x-expires=1762750800&x-signature=3Di2%2Bj5JzBcr0nlwICA%2FyzHc4P8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7167959497251750682","1668920637","2022-11-20T05:03:57.000Z",,,,,"0","https://www.tiktok.com/@kenh14disoisaodi/video/6863072692321471746","false",,"false",,"0","https://www.tiktok.com/@kenh14disoisaodi/video/6863072692321471746","Bé này make nhẹ nhàng xinh lắm 🥰","6544230602928979969","november_1191","https://www.tiktok.com/@kenh14disoisaodi/video/6863072692321471746"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b44383ccfc73adfe8b285752be7cb3fb~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=dc589974&x-expires=1762750800&x-signature=lSs%2FKVvhbfw62jjPvNGxC8vUgOQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7131686199030186779","1660475098","2022-08-14T11:04:58.000Z",,,,,"0","https://www.tiktok.com/@kenh14disoisaodi/video/6863072692321471746","false",,"false",,"0","https://www.tiktok.com/@kenh14disoisaodi/video/6863072692321471746","Đẹp có thể lấy chồng giàu . Nhưng mà trau dồi học hành có thể lấy đc chồng k những giàu mà còn tri thức và tầm nhìn","6800596173327188994","maichi15.10_","https://www.tiktok.com/@kenh14disoisaodi/video/6863072692321471746"
