"avatarThumbnail","cid","createTime","createTimeISO","detailedMentions/0/nickName","detailedMentions/0/profileUrl","detailedMentions/0/secUid","detailedMentions/0/userId","detailedMentions/1/nickName","detailedMentions/1/profileUrl","detailedMentions/1/secUid","detailedMentions/1/userId","diggCount","input","likedByAuthor","mentions/0","mentions/1","pinnedByAuthor","repliesToId","replyCommentTotal","submittedVideoUrl","text","uid","uniqueId","videoWebUrl"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/18f8e3ba119ec110e67f1d586e840cb2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=97baadc8&x-expires=1762750800&x-signature=XhF8yPQRSMwnJ9yuV5edRdViqNg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7567920810561536785","1762043904","2025-11-02T00:38:24.000Z",,,,,,,,,"0","https://www.tiktok.com/@saigondaily/video/7551786183911623957","false",,,"false",,"0","https://www.tiktok.com/@saigondaily/video/7551786183911623957","","7258679263741887490","putin.i48","https://www.tiktok.com/@saigondaily/video/7551786183911623957"
"https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/4bf8fb606c64498c8f1ed0b84bedd2f8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7765b7dc&x-expires=1762750800&x-signature=A17LRH3Aoict4oeiCWw8R9p4WPE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7568910817723548423","1762274384","2025-11-04T16:39:44.000Z",,,,,,,,,"0","https://www.tiktok.com/@saigondaily/video/7551786183911623957","false",,,"false",,"0","https://www.tiktok.com/@saigondaily/video/7551786183911623957","chen oi 😳","6839353202241602561","sohabeauty_68","https://www.tiktok.com/@saigondaily/video/7551786183911623957"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/6ae5ed0c28c21ba0da34e54e9289dcc5~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=531bfc1f&x-expires=1762750800&x-signature=IArBsIIreGDmo9xlxK68wJbqvHc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7566061636260610836","1761611019","2025-10-28T00:23:39.000Z",,,,,,,,,"0","https://www.tiktok.com/@saigondaily/video/7551786183911623957","false",,,"false",,"0","https://www.tiktok.com/@saigondaily/video/7551786183911623957","Quá đẹp","6643768698111262721","queenspa1989","https://www.tiktok.com/@saigondaily/video/7551786183911623957"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/7072974787462561818~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6622b535&x-expires=1762750800&x-signature=mZxf4KP%2BiwhXOhA9%2FSNtae2ArI0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7567706015300010760","1761993869","2025-11-01T10:44:29.000Z",,,,,,,,,"0","https://www.tiktok.com/@saigondaily/video/7551786183911623957","false",,,"false",,"0","https://www.tiktok.com/@saigondaily/video/7551786183911623957","Gì chè hẻ dị bè","7072974217764160538","phancatu","https://www.tiktok.com/@saigondaily/video/7551786183911623957"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/dce9d5172050ada71459def45a8d0887~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=118c380c&x-expires=1762750800&x-signature=ovKQJJ%2FGskHfYCpwhbGLcJRJqMA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7566927027053740808","1761812500","2025-10-30T08:21:40.000Z",,,,,,,,,"0","https://www.tiktok.com/@saigondaily/video/7551786183911623957","false",,,"false",,"0","https://www.tiktok.com/@saigondaily/video/7551786183911623957","Trời","6555424095038570498","..net935","https://www.tiktok.com/@saigondaily/video/7551786183911623957"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/1fbe922283d4ec6f2373e7793ed920a1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ddfbc439&x-expires=1762750800&x-signature=W5uYgh%2Fi59FUE5gfp%2B0m2dnTaD4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7554001660148744978","1758803079","2025-09-25T12:24:39.000Z",,,,,,,,,"0","https://www.tiktok.com/@saigondaily/video/7551786183911623957","false",,,"false",,"0","https://www.tiktok.com/@saigondaily/video/7551786183911623957","ai chê thì để tui... 👍","7174049738933158913","heoham1988","https://www.tiktok.com/@saigondaily/video/7551786183911623957"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/655aec0245729d1f3d4093b5b92ebdb2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=85dcac98&x-expires=1762750800&x-signature=IokJjXtDKbUmZpK9t9cfnW%2B3cNQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7566160981966144274","1761634136","2025-10-28T06:48:56.000Z",,,,,,,,,"0","https://www.tiktok.com/@saigondaily/video/7551786183911623957","false",,,"false",,"0","https://www.tiktok.com/@saigondaily/video/7551786183911623957","niu cô ta tâp ghim thêm se đep thoi đừng chê moi nguoi ai cung co đam mê ma ...ban bay xuong 5..kí nua la dep ti tui di","7396132225785709574","phong.g26","https://www.tiktok.com/@saigondaily/video/7551786183911623957"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/9cc9b1106385b049e583f312f9103519~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0db0861e&x-expires=1762750800&x-signature=l09oL0H%2FmbL7KUra8d97Wtzl5xE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7567012713633923847","1761832446","2025-10-30T13:54:06.000Z",,,,,,,,,"0","https://www.tiktok.com/@saigondaily/video/7551786183911623957","false",,,"false",,"0","https://www.tiktok.com/@saigondaily/video/7551786183911623957","Kkkkk","7314261421403325441","the_songvungtau","https://www.tiktok.com/@saigondaily/video/7551786183911623957"
"https://p19-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9a660d1a&x-expires=1762750800&x-signature=%2B%2BCTRGO%2Bi%2F2EKp9n8imlb2CMKFQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7569898403015475988","1762504328","2025-11-07T08:32:08.000Z",,,,,,,,,"0","https://www.tiktok.com/@saigondaily/video/7551786183911623957","false",,,"false",,"0","https://www.tiktok.com/@saigondaily/video/7551786183911623957","ngta mũm mĩm nhưng chân thon. còn t ăn nhiu nuôi chân to 😂","7244777111314187270","user506536727779","https://www.tiktok.com/@saigondaily/video/7551786183911623957"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/840918e0e1ae68dc98884aec7fcf74b7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=32c938c5&x-expires=1762750800&x-signature=VTA8oNArdv3XBiJPYy6lQWgBXEk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7557223350532653831","1759553184","2025-10-04T04:46:24.000Z",,,,,,,,,"1","https://www.tiktok.com/@saigondaily/video/7551786183911623957","false",,,"false",,"0","https://www.tiktok.com/@saigondaily/video/7551786183911623957","như này mới đẹp nè các cô gái 😲😲","6940999040889701378","kedauxanh3","https://www.tiktok.com/@saigondaily/video/7551786183911623957"
