"avatarThumbnail","cid","createTime","createTimeISO","detailedMentions/0/nickName","detailedMentions/0/profileUrl","detailedMentions/0/secUid","detailedMentions/0/userId","detailedMentions/1/nickName","detailedMentions/1/profileUrl","detailedMentions/1/secUid","detailedMentions/1/userId","detailedMentions/2/nickName","detailedMentions/2/profileUrl","detailedMentions/2/secUid","detailedMentions/2/userId","detailedMentions/3/nickName","detailedMentions/3/profileUrl","detailedMentions/3/secUid","detailedMentions/3/userId","diggCount","input","likedByAuthor","mentions/0","mentions/1","mentions/2","mentions/3","pinnedByAuthor","repliesToId","replyCommentTotal","submittedVideoUrl","text","uid","uniqueId","videoWebUrl"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/590cc30a9de5c09b16f448cbfc7ae732~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1ae82654&x-expires=1762419600&x-signature=pVwZ9JwoN5bOhYyh5tVa%2B8Fo8BE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7458615932533932818","1736594364","2025-01-11T11:19:24.000Z",,,,,,,,,,,,,,,,,"526","https://www.tiktok.com/@vgttv/video/7209855533451414785?q=hoa%20h%E1%BA%ADu%20x%E1%BA%A5u&t=17494645540563,","false",,,,,"false",,"41","https://www.tiktok.com/@vgttv/video/7209855533451414785?q=hoa%20h%E1%BA%ADu%20x%E1%BA%A5u&t=17494645540563,","Từ vid con bé kia qua😳","7229695006989190146","nguynl4793","https://www.tiktok.com/@vgttv/video/7209855533451414785"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/41e3acd2590c1d0c9526f0048735b873~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4c5fa09b&x-expires=1762419600&x-signature=0S4bsVwcA6lsdfpWOE9zESRplUc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7464226344546157320","1737900640","2025-01-26T14:10:40.000Z",,,,,,,,,,,,,,,,,"68","https://www.tiktok.com/@vgttv/video/7209855533451414785?q=hoa%20h%E1%BA%ADu%20x%E1%BA%A5u&t=17494645540563,","false",,,,,"false",,"1","https://www.tiktok.com/@vgttv/video/7209855533451414785?q=hoa%20h%E1%BA%ADu%20x%E1%BA%A5u&t=17494645540563,","ê giống con bé kia thiệt","7277395114833069058","ak.ol_","https://www.tiktok.com/@vgttv/video/7209855533451414785"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/2e8070f9ff09f77cf182de23f4039280~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3e3743a0&x-expires=1762419600&x-signature=lyprPxkOC6STcc98blk59J%2B4Lw0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7460395351255024385","1737008672","2025-01-16T06:24:32.000Z",,,,,,,,,,,,,,,,,"15","https://www.tiktok.com/@vgttv/video/7209855533451414785?q=hoa%20h%E1%BA%ADu%20x%E1%BA%A5u&t=17494645540563,","false",,,,,"false",,"0","https://www.tiktok.com/@vgttv/video/7209855533451414785?q=hoa%20h%E1%BA%ADu%20x%E1%BA%A5u&t=17494645540563,","có ai từ vd khia qua ko","7048525844675363842","hounganh01234","https://www.tiktok.com/@vgttv/video/7209855533451414785"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/8a6c26902ac3b9d7feac578012858b87~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=985e5bcf&x-expires=1762419600&x-signature=vJppU33WNBhR%2Bjiol6tqmCaehiM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7478309915573093138","1741179725","2025-03-05T13:02:05.000Z",,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@vgttv/video/7209855533451414785?q=hoa%20h%E1%BA%ADu%20x%E1%BA%A5u&t=17494645540563,","false",,,,,"false",,"0","https://www.tiktok.com/@vgttv/video/7209855533451414785?q=hoa%20h%E1%BA%ADu%20x%E1%BA%A5u&t=17494645540563,","😂😂😂","7265688577291420674","violet20014","https://www.tiktok.com/@vgttv/video/7209855533451414785"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/a8e1cc09b24591d4eca8e1250fe181eb~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c01e62ee&x-expires=1762419600&x-signature=I5NDOm9m2qtjZmhSS1keCFYMUAg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7463851364739203847","1737816662","2025-01-25T14:51:02.000Z",,,,,,,,,,,,,,,,,"6","https://www.tiktok.com/@vgttv/video/7209855533451414785?q=hoa%20h%E1%BA%ADu%20x%E1%BA%A5u&t=17494645540563,","false",,,,,"false",,"0","https://www.tiktok.com/@vgttv/video/7209855533451414785?q=hoa%20h%E1%BA%ADu%20x%E1%BA%A5u&t=17494645540563,","từ video kia","7386533620427359250","user60536868316674","https://www.tiktok.com/@vgttv/video/7209855533451414785"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7336661598053859348~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=bc2d0cec&x-expires=1762419600&x-signature=wfRJ9xMnxPV7LsSFLlCfmeF1oAk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7471586799903769361","1739614376","2025-02-15T10:12:56.000Z",,,,,,,,,,,,,,,,,"2","https://www.tiktok.com/@vgttv/video/7209855533451414785?q=hoa%20h%E1%BA%ADu%20x%E1%BA%A5u&t=17494645540563,","false",,,,,"false",,"0","https://www.tiktok.com/@vgttv/video/7209855533451414785?q=hoa%20h%E1%BA%ADu%20x%E1%BA%A5u&t=17494645540563,","6 đau 6 đớn lun ý mn🤡","6795767965481616385","hoanguyen131184","https://www.tiktok.com/@vgttv/video/7209855533451414785"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/45167cc540a324556954b72bbc1037c7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a890d6bc&x-expires=1762419600&x-signature=UwM07NNjVDJF6OinLXYLbOM9%2BkI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7477231361805648658","1740928606","2025-03-02T15:16:46.000Z",,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@vgttv/video/7209855533451414785?q=hoa%20h%E1%BA%ADu%20x%E1%BA%A5u&t=17494645540563,","false",,,,,"false",,"0","https://www.tiktok.com/@vgttv/video/7209855533451414785?q=hoa%20h%E1%BA%ADu%20x%E1%BA%A5u&t=17494645540563,","6 vãi 🥺","7474623077448598546","ng._thuy_tram","https://www.tiktok.com/@vgttv/video/7209855533451414785"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7b7f22f2afa90320349d3db96d95c44b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=214dc33e&x-expires=1762419600&x-signature=%2FBe0h8blw0qVuMftiqWQNH%2Fy368%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7461964543678464784","1737374023","2025-01-20T11:53:43.000Z",,,,,,,,,,,,,,,,,"1","https://www.tiktok.com/@vgttv/video/7209855533451414785?q=hoa%20h%E1%BA%ADu%20x%E1%BA%A5u&t=17494645540563,","false",,,,,"false",,"0","https://www.tiktok.com/@vgttv/video/7209855533451414785?q=hoa%20h%E1%BA%ADu%20x%E1%BA%A5u&t=17494645540563,","😂","7406430557083321345","cungcung20009","https://www.tiktok.com/@vgttv/video/7209855533451414785"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/f88355ad1c9df1801cb0c9edcd735548~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9a84b0f0&x-expires=1762419600&x-signature=TaVKN4UKdlZ%2FivS6FuGIB2xNCMI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7464578519981671186","1737982640","2025-01-27T12:57:20.000Z",,,,,,,,,,,,,,,,,"3","https://www.tiktok.com/@vgttv/video/7209855533451414785?q=hoa%20h%E1%BA%ADu%20x%E1%BA%A5u&t=17494645540563,","false",,,,,"false",,"0","https://www.tiktok.com/@vgttv/video/7209855533451414785?q=hoa%20h%E1%BA%ADu%20x%E1%BA%A5u&t=17494645540563,","6 đâu 6 đớn","6836702459274413057","thanhhuongg11","https://www.tiktok.com/@vgttv/video/7209855533451414785"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/37016a0b94eeb7c2f74515a608cbb33c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=23dd708b&x-expires=1762419600&x-signature=%2FMItpBiu36dcjR02IUTC7LbAJKI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8","7475572190458118919","1740542302","2025-02-26T03:58:22.000Z",,,,,,,,,,,,,,,,,"0","https://www.tiktok.com/@vgttv/video/7209855533451414785?q=hoa%20h%E1%BA%ADu%20x%E1%BA%A5u&t=17494645540563,","false",,,,,"false",,"0","https://www.tiktok.com/@vgttv/video/7209855533451414785?q=hoa%20h%E1%BA%ADu%20x%E1%BA%A5u&t=17494645540563,","🌷","7361760125844325382","tuyet0479","https://www.tiktok.com/@vgttv/video/7209855533451414785"
