"avatarThumbnail","cid","createTime","createTimeISO","detailedMentions/0/nickName","detailedMentions/0/profileUrl","detailedMentions/0/secUid","detailedMentions/0/userId","detailedMentions/1/nickName","detailedMentions/1/profileUrl","detailedMentions/1/secUid","detailedMentions/1/userId","diggCount","input","likedByAuthor","mentions/0","mentions/1","pinnedByAuthor","repliesToId","replyCommentTotal","submittedVideoUrl","text","uid","uniqueId","videoWebUrl"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/80ebd032fe603dd00946a8d75062108c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8fbfa7c7&x-expires=1762750800&x-signature=YOyYE5NieErNc8IC4NnCvTNsJoo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7208564927325537050","1678374833","2023-03-09T15:13:53.000Z",,,,,,,,,"12","https://www.tiktok.com/@benhii__/video/7208367100820213018","false",,,"false",,"0","https://www.tiktok.com/@benhii__/video/7208367100820213018","Dancer slay vclllll😳😳","6825998095047951361","hilam9523","https://www.tiktok.com/@benhii__/video/7208367100820213018"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/8cd44e578733375bf6b716d409f0e8b2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=bc99b5a1&x-expires=1762750800&x-signature=JVSbYoyaTIM1g0T7vfEgs7gJZZQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7208489767033324315","1678357337","2023-03-09T10:22:17.000Z",,,,,,,,,"900","https://www.tiktok.com/@benhii__/video/7208367100820213018","false",,,"false",,"4","https://www.tiktok.com/@benhii__/video/7208367100820213018","Sao biết chị diễn ở đâu để đặt lịch vậy mn!","6789916659811763201","vuthienkimmmm","https://www.tiktok.com/@benhii__/video/7208367100820213018"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/9b1496cfa6289d44d339908e2b0536d1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8f68bb47&x-expires=1762750800&x-signature=%2F22t3NxfXoN9FVkkZMr%2BZtXDSXI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7208498715831665435","1678359412","2023-03-09T10:56:52.000Z",,,,,,,,,"64","https://www.tiktok.com/@benhii__/video/7208367100820213018","true",,,"false",,"0","https://www.tiktok.com/@benhii__/video/7208367100820213018","chị em slayyyyyyyy","6996699466544497691","tienphumusicposting","https://www.tiktok.com/@benhii__/video/7208367100820213018"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/eac4e14679696ab1d3bef211863a3e62~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3d036a32&x-expires=1762750800&x-signature=jSdwljZevz9u03VHBQ5kD%2Fu%2F59E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7208489873564304154","1678357359","2023-03-09T10:22:39.000Z",,,,,,,,,"608","https://www.tiktok.com/@benhii__/video/7208367100820213018","false",,,"false",,"7","https://www.tiktok.com/@benhii__/video/7208367100820213018","chị dancer bên trái slay quóoooo","6633822376986411010","thehotsleepyone","https://www.tiktok.com/@benhii__/video/7208367100820213018"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/133ca5b91adae804022ff192eb1d698d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2026226e&x-expires=1762750800&x-signature=elGmCMTsBtRzwqFrug3g0D0o8UY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7208493088439649050","1678358109","2023-03-09T10:35:09.000Z",,,,,,,,,"116","https://www.tiktok.com/@benhii__/video/7208367100820213018","false",,,"false","7208489873564304154",,"https://www.tiktok.com/@benhii__/video/7208367100820213018","Tui cũng tia bã hum quaa :))","6636755971430367233","benhii__","https://www.tiktok.com/@benhii__/video/7208367100820213018"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/cf375e3d62e9a5ee0877b55b3b13e1c9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c72e0723&x-expires=1762750800&x-signature=F2CK2KiM%2BOYqboqsvxWdbqt0iXY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7208500549306073883","1678359848","2023-03-09T11:04:08.000Z",,,,,,,,,"383","https://www.tiktok.com/@benhii__/video/7208367100820213018","true",,,"false",,"0","https://www.tiktok.com/@benhii__/video/7208367100820213018","Dàn dancer siêu slay luôn á chời","7108769125895865345","minhnguyettf","https://www.tiktok.com/@benhii__/video/7208367100820213018"
"https://p16-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ab59f856&x-expires=1762750800&x-signature=5fO02HHqQfS6%2Fql3fEQVrUmx%2BkI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7208583126305653531","1678379073","2023-03-09T16:24:33.000Z",,,,,,,,,"6","https://www.tiktok.com/@benhii__/video/7208367100820213018","false",,,"false",,"0","https://www.tiktok.com/@benhii__/video/7208367100820213018","Có ai thấy mấy bà dancers trang điểm át luôn tlinh ko, tóc tlinh ko sáng màu thì bị lẫn cùng dancers luôn ấy","7123131493741167642","user7830972199","https://www.tiktok.com/@benhii__/video/7208367100820213018"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/9e4e4f75be3e804d20790cfb49b9c161~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=16a96ab6&x-expires=1762750800&x-signature=SUCvyo6pjThw6aNGes%2BzZLSMyHw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7208509550542357274","1678361943","2023-03-09T11:39:03.000Z",,,,,,,,,"37","https://www.tiktok.com/@benhii__/video/7208367100820213018","true",,,"false",,"0","https://www.tiktok.com/@benhii__/video/7208367100820213018","Động tác đáng iu thế","6716844363245388801","_embetharo","https://www.tiktok.com/@benhii__/video/7208367100820213018"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/4157b75d706456fb3eebf3c8764f24a9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=85e35a8f&x-expires=1762750800&x-signature=8xT0tqBYdF2W3ovF7l6Dsd6k%2F2I%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7208502694510625562","1678360336","2023-03-09T11:12:16.000Z",,,,,,,,,"97","https://www.tiktok.com/@benhii__/video/7208367100820213018","false",,,"false",,"0","https://www.tiktok.com/@benhii__/video/7208367100820213018","hơi giống ông toàn😂","6671570863094284290","lonely25608","https://www.tiktok.com/@benhii__/video/7208367100820213018"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/051902355dd5dddbdf5128c0c5433744~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0be5a739&x-expires=1762750800&x-signature=tXrgc89L6%2FBvXBzXZ6SZwTxQbu4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5","7208535788161729307","1678368047","2023-03-09T13:20:47.000Z",,,,,,,,,"1","https://www.tiktok.com/@benhii__/video/7208367100820213018","false",,,"false",,"0","https://www.tiktok.com/@benhii__/video/7208367100820213018","🥹 có ai biết xem full phần trình diễn của tlinh ở đâu k ạ em tìm mãi từ tối qua tới giờ","6904101773251298306","apupu1310","https://www.tiktok.com/@benhii__/video/7208367100820213018"
