author,text,likeCount,publishedAt,video_id
@u_k1057,Chị chúc hai em và các cháu luôn mạnh khoẻ và hạnh phúc,0,2025-11-03T09:45:24Z,ioU8Sr40SXo
@herotrong6684,Hai người đàn ông mà yêu nhau được 😂😂😂😂😂,0,2025-10-05T19:40:07Z,ioU8Sr40SXo
@ThanhNguyen-km2ez,"Mọi gia đình là có nam nữ  không chung thuỷ hạnh phúc như các con đâu 
❤❤❤❤❤",0,2025-09-10T12:52:42Z,ioU8Sr40SXo
@longngo9619,Có đuc có tài co duyên,0,2025-09-03T19:22:28Z,ioU8Sr40SXo
@haophamthi3956,Quốc cũng có con dc mà đang lẽ huy phải cho quốc lấy một đứa con bằng phôi của quốc mí công bằng,0,2025-07-14T23:09:34Z,ioU8Sr40SXo
@dainguyen1357,"Vi Quốc sợ nếu có con của Quốc bà mẹ của Huy không chấp nhận nên 3 đứa đều con của Huy , tuy không phải nhưng Quốc rất thương chăm dạy mấy đứa nhỏ rất tốt  . Thương Quốc chỉ mong Huy hiểu và thương yêu Quốc nhiều",0,2025-07-17T11:54:57Z,ioU8Sr40SXo
@gggyggg3745,Ko hiểu nổi,0,2025-04-17T04:34:02Z,ioU8Sr40SXo
@NghĩaNguyễn-y4b1x,yêu căp này 💗💗💗,0,2025-04-02T06:10:14Z,ioU8Sr40SXo
@NgaTranthi-lk8ng,Sao mà o mien nam lắm cặp đôi đồng tính vay moi người,0,2025-03-31T14:12:14Z,ioU8Sr40SXo
@huunghianguyen4156,❤❤❤❤❤❤,0,2025-03-30T14:10:50Z,ioU8Sr40SXo
@xuandainguyenthi5288,Mình rất cảm động khi xem video này,0,2025-03-30T13:06:55Z,ioU8Sr40SXo
@QuynhLanNguyen-d6q,Chúc đại gia đình mình hạnh phúc nhé,0,2025-03-24T01:19:01Z,ioU8Sr40SXo
@QuynhLanNguyen-d6q,Chúc mừng các bạn,0,2025-03-24T01:17:12Z,ioU8Sr40SXo
@huongtranthi8547,"Trời ạ, người ta lấy tinh trùng của hai người đàn ông rồi nhờ người mang thai hộ ( phải mất tiền) . Chứ hai người đàn ông sao mà sinh đẻ hả bạn",0,2025-03-22T15:10:05Z,ioU8Sr40SXo
@huyenthanh4977,Chúc 2 bạn  hp,0,2025-03-10T15:08:16Z,ioU8Sr40SXo
@xiaobaihe1886,alo mn ơi tôi nghiện gd nho này rồi ❤❤❤,1,2025-02-11T16:17:15Z,ioU8Sr40SXo
@xiaobaihe1886,❤❤❤,1,2025-02-09T15:00:12Z,ioU8Sr40SXo
@anthuy6556,thích chị thảo dể thương vui vẽ gê,0,2025-01-18T12:45:04Z,ioU8Sr40SXo
@boa6358,Chuyện thật lạ lùng,0,2025-01-14T19:18:28Z,ioU8Sr40SXo
@KimLoanPhạm-q6q,Mãi mãi Quốc Huy luôn hp ❤❤❤❤❤,0,2025-01-01T00:12:21Z,ioU8Sr40SXo
@KimLoanPhạm-q6q,Chúc 2 bạn hp các bạn de thương ❤🎉❤,0,2025-01-01T00:11:14Z,ioU8Sr40SXo
@huutonnguyen1353,"Tụi bây có nghĩ cho mấy nhỏ sau này không,",0,2024-12-14T04:00:33Z,ioU8Sr40SXo
@hothiquynhnhu6150,Chúc hai  em mãi mãi hạnh phúc,0,2024-11-26T07:52:40Z,ioU8Sr40SXo
@SonNguyen-l4i4e,"Hai bạn này quá dễ thương, mà hình như hầu như các cặp LGBT đều như vậy. Bạn Quốc điềm tỉnh, nghiệm túc, chừng chạc, nhìn rất là hiền và rất đàn ông, là mơ ước của các cô.",0,2024-11-19T08:48:18Z,ioU8Sr40SXo
@nhungoanthi13,"Hai người có con ruột với nhau, vậy thì ai là người mang Thai và Sinh nở",0,2024-11-08T07:00:28Z,ioU8Sr40SXo
@TrucKim-x3h,Ngưởng mộ của cặp đôi hp là do mình tạo bạn ơi hp to,0,2024-11-06T08:16:11Z,ioU8Sr40SXo
@sarah_yeurika7345,Chưa  hiểu được  đẻ  kiểu  gì,0,2024-11-02T14:38:55Z,ioU8Sr40SXo
@hopnguyen5846,Nghe lúc đầu nói có 3 đứa con mà bây giờ lại thấy có 2 đứa là sao vậy.,0,2024-11-01T18:18:31Z,ioU8Sr40SXo
@dainguyen1357,Ba đứa 1 gái 2 trai,0,2025-07-08T12:36:38Z,ioU8Sr40SXo
@TinhNguyen-e5b,❤🎉❤🎉❤🎉❤🎉❤🎉,0,2024-10-31T05:15:09Z,ioU8Sr40SXo
@LưuĐặng-j4g,Hạnh phúc quá hai cháu ơi chúc cả  đại gia đình ta luôn vui khỏe hạnh phúc,0,2024-10-19T07:49:08Z,ioU8Sr40SXo
@LưuĐặng-j4g,Thuê người Sinh,0,2024-10-19T07:40:23Z,ioU8Sr40SXo
@LưuĐặng-j4g,Cháu Huy nhìn phúc hậu chúc hai cháu vui khoẻ hạnh phúc thành công nuôi con nhanh lớn.,0,2024-10-19T07:39:48Z,ioU8Sr40SXo
@nguyenthinga3366,Khuôn mặc Quac rất dễ thương hiền hòa tâm lý mong hai em sống với nhau trăm năm đầu bạc,0,2024-10-16T11:32:08Z,ioU8Sr40SXo
@hiennguyenthiminh6256,Cô MC nói hết phần của nhân vật . Mất hấp dẫn  .,0,2024-10-06T12:24:16Z,ioU8Sr40SXo
@hiennguyenthiminh6256,Để cho cặp đôi tâm sự đi .  Đang hấp dẫn mà MC  cắt  thật buồn  !!!,0,2024-10-05T07:31:24Z,ioU8Sr40SXo
@hiennguyenthiminh6256,Xin chúc mừng ❤,1,2024-09-29T10:12:59Z,ioU8Sr40SXo
@lyinh7222,😅😅,0,2024-09-23T05:51:58Z,ioU8Sr40SXo
@NgọcTrịnh-b5j,Ko đc buông tay quốc  nha nha hai con tuyệt vời quá,1,2024-09-22T23:55:31Z,ioU8Sr40SXo
@NgọcTrịnh-b5j,Yêu gia đình con nhiều nhiều,1,2024-09-22T23:53:50Z,ioU8Sr40SXo
@bele9755,Sao đàn ông mang thai đc  ? Vô lý quá,0,2024-08-28T13:02:06Z,ioU8Sr40SXo
@DungNguyen-pk5je,"Sao bình luận hỏi vậy nhờ mang thai hộ tốn nhiều tiền lắm đấy
Gì đó hiểu nhé 
Chúc mừng hai cháu quốc và huy hạnh phúc nhé",1,2024-08-25T08:11:27Z,ioU8Sr40SXo
@TrukngHan,Công nh khoa h  bây giờ giỏi thât vì t nvhix 2ng đàn ông tbif chỉ có tinh thôi chứ đâu có chứng mà thụ t được,0,2024-08-28T07:44:03Z,ioU8Sr40SXo
@Van25668,"Huy Giỏi, Quốc kiên trì.",1,2024-08-24T08:18:18Z,ioU8Sr40SXo
@HiềnPhạm-u1x9y,Tại sao ai cũng chúc chúc cái gì vậy vào con mình xem sao có chúc được không,0,2024-08-20T12:28:31Z,ioU8Sr40SXo
@HiềnPhạm-u1x9y,😊 quá trời hết người rồi sao mà chương trình nào cũng thấy mới nghe thôi quá khủng khiếp rồi tôi yêu cầu ón,0,2024-08-20T12:24:07Z,ioU8Sr40SXo
@QuocLeMinh-wd9hr,"Ôi cô ơi, nghĩ thoáng hơn ạ, tình yêu là tình yêu thôi…có gì đâu mà khủng với khiếp ạ!",0,2024-08-25T11:04:58Z,ioU8Sr40SXo
@NhanNguyen-vn4mj,Cô chúc gia đình 2 cháu và 3 Thiên thần nhỏ luôn tràn đầy hạnh phúc trường cữu ❤❤❤❤❤🎉🎉🎉,1,2024-08-18T04:43:35Z,ioU8Sr40SXo
@trieuhoang1769,Chuc 2 chau hp bên nhau tron đoi cung 3 thiên thân nhe    ......,1,2024-08-04T13:21:30Z,ioU8Sr40SXo
@HạnhNguyễn-k9m,Nhờ đẽ thuê,1,2024-08-04T07:24:01Z,ioU8Sr40SXo
@LàiĐậuThị,Trông cháu Quốc ( giống Hoàng Sanh trên  kênh Thiện nguyện) đẹp trai quá,1,2024-08-04T05:03:32Z,ioU8Sr40SXo
@gamle5781,Nhìn hai con rất phúc hâu vừa đức vừa tài cô chúc hai cháu hp moi sư như ý,3,2024-07-26T22:31:17Z,ioU8Sr40SXo
@cuctran2413,"Chúc mừng hp hai cháu , cô muốn xin sđt của hai cháu Quốc và Huy để cô muốn hỏi về cách thức để sinh được em bé với , cảm ơn hai cháu",2,2024-07-26T06:04:52Z,ioU8Sr40SXo
@thuyinh1836,Vui thì rất là vui nhưng trái với quý luật từ nhiễn cho nền nó ving ko hay nhất là sau nsy các bé lớn lên lầu có khỏi mav csm ko,0,2024-07-22T09:04:59Z,ioU8Sr40SXo
@LienNguyen-ui1xq,Thời đại nào cũng vậy các bạn miễn là có tình cảm sống tốt với nhau nuôi dạy các con nên người là điều rất quan trọng  ko phải nam kết hôn với nữ là ổn  mà do trông cuộc sống con người tự có và cảm nhận ko ai có quyền phán xét miễn làm sao họ sống tốt  ko kỹ thị chúc 2 bạn trăm năm hạnh phúc,5,2024-07-22T08:24:33Z,ioU8Sr40SXo
@HanhLe-mz7lr,"❤ Một cặp trời Sinh, hai cháu có khuôn mặt phu thê đẹp trai hiền hậu dễ thương <br>Các cháu thật tuyệt vời....<br>Để xây dựng một cuộc sống như hiện tại các cháu đã phải trải qua bao thăng trầm <br>Chúc các cháu hãy giữ gìn để có một cuộc sống ngày một đẹp hơn cùng các bé nhé  !<br>Xin cảm ơn vì tất cả",1,2024-08-05T01:07:18Z,ioU8Sr40SXo
@chuongduong3070,Bọn này tào láo làm gì có thật,0,2024-07-21T06:18:37Z,ioU8Sr40SXo
@chuongduong3070,Hai ông con  trai làm sao mà đẻ đươc nhỉ khoa  học  hiên nay quá  hiên đại  con trai cũng  có thể mang thai đươc các  ông con trai đẻ thấy cho đàn  bà đi cho đàn  bà khỏi  khổ,0,2024-07-21T06:14:38Z,ioU8Sr40SXo
@thele1999,Thầy  bói  đoán  mò,0,2024-07-16T06:42:49Z,ioU8Sr40SXo
@thele1999,Huy ơi  cháu  hãy  uống  tam thất  thường xuyên  mỗi ngày  một  thìa cà phê  vơi  thôi  uống  với  nước  sôi  đổ  vào,2,2024-07-16T06:39:47Z,ioU8Sr40SXo
